commit,author,date,title,faultID,file
69abd4d,Cathy Douglass,2017-06-05 19:08:03,BUG: endianness fix with non-native dtype param,7388,scipy/ndimage/tests/test_ndimage.py
d4a9034,Cathy Douglass,2017-06-05 01:10:01,BUG: 1d ndimage.affine_transform endianness fix,7388,scipy/ndimage/interpolation.py
d4a9034,Cathy Douglass,2017-06-05 01:10:01,BUG: 1d ndimage.affine_transform endianness fix,7388,scipy/ndimage/tests/test_ndimage.py
a8b83d6,Paul van Mulbregt,2017-05-22 16:08:26,"Do not set the arcsine._support_mask to _open_support_mask. The arcsine distribution is theoretically the same as the beta(0.5, 0.5) distribution,  but the arcsine code was restricting itself to the interior points of the interval [0, 1] and the _pdf() method was returning values different from scipy.stats.beta(0.5, 0.5)._pdf(). By not setting arcsine._support_mask, the endpoints are no-longer special-cased and the _pdf()s for the two distributions agree at the endpoints. Updated the testing so that arcsine is no longer tested in test_support(). See #7421.",7421,scipy/stats/_continuous_distns.py
a8b83d6,Paul van Mulbregt,2017-05-22 16:08:26,"Do not set the arcsine._support_mask to _open_support_mask. The arcsine distribution is theoretically the same as the beta(0.5, 0.5) distribution,  but the arcsine code was restricting itself to the interior points of the interval [0, 1] and the _pdf() method was returning values different from scipy.stats.beta(0.5, 0.5)._pdf(). By not setting arcsine._support_mask, the endpoints are no-longer special-cased and the _pdf()s for the two distributions agree at the endpoints. Updated the testing so that arcsine is no longer tested in test_support(). See #7421.",7421,scipy/stats/tests/test_distributions.py
83ef37b,Evgeni Burovski,2017-05-20 16:27:32,BUG: stats: allow integers as kappa4 shape parameters,7416,scipy/stats/_continuous_distns.py
83ef37b,Evgeni Burovski,2017-05-20 16:27:32,BUG: stats: allow integers as kappa4 shape parameters,7416,scipy/stats/tests/test_distributions.py
4f4f464,Stefan Peterson,2017-04-07 11:51:50,BUG: fixed _raw_fftnd sorting of mixed sign axis indices,5403,scipy/fftpack/basic.py
4f4f464,Stefan Peterson,2017-04-07 11:51:50,BUG: fixed _raw_fftnd sorting of mixed sign axis indices,5403,scipy/fftpack/tests/test_basic.py
6e544e1,Yu Feng,2017-04-05 15:26:32,FIX 7262: ckdtree crashes in query_knn.,7262
df58256,Ilhan Polat,2017-04-05 06:28:51,FIX: Corrected the transformation matrix permutation,7258,scipy/linalg/basic.py
df58256,Ilhan Polat,2017-04-05 06:28:51,FIX: Corrected the transformation matrix permutation,7258,scipy/linalg/tests/test_basic.py
637d6c6,Ralf Gommers,2017-03-30 23:27:54,Merge pull request #7233 from jllanfranchi/slsqp_exception_handling_fix,7232
7239041,J.L. Lanfranchi,2017-03-28 22:59:47,"Fix issue #7232: Do not mask exceptions in objective func evaluation * evaluate `func(x)` outside try/except block * catch a particular exception, rather than all exceptions",7232,scipy/optimize/slsqp.py
ea037ed,Josh Wilson,2017-03-11 14:42:06,BUG: special: fix sign of derivative when `x < 0` in `pbwa',7133
ba7b0a0,Matthew Brett,2017-02-27 18:04:05,"BUG: stop cdist ""correlation"" modifying input",7100,scipy/spatial/distance.py
ba7b0a0,Matthew Brett,2017-02-27 18:04:05,"BUG: stop cdist ""correlation"" modifying input",7100,scipy/spatial/tests/test_distance.py
118bf17,Evan Limanto,2017-02-06 18:16:59,BUG: Fix problem in passing drop_rule to scipy.sparse.linalg.spilu,6917,scipy/sparse/linalg/dsolve/tests/test_linsolve.py
3f904a0,Evan Limanto,2017-02-05 19:57:27,BUG: Fix division by zero in linregress() for 2 data points,6991,scipy/stats/_stats_mstats_common.py
3f904a0,Evan Limanto,2017-02-05 19:57:27,BUG: Fix division by zero in linregress() for 2 data points,6991,scipy/stats/tests/test_stats.py
d431cf5,amanp10,2017-02-01 21:24:02,DOC: Bad documentation of k in sparse.linalg.eigs See #6990,6990,scipy/sparse/linalg/eigen/arpack/arpack.py
73950ec,e-q,2016-03-09 16:46:12,ENH: scipy.signal - Add stft and istft,5757,scipy/signal/__init__.py
73950ec,e-q,2016-03-09 16:46:12,ENH: scipy.signal - Add stft and istft,5757,scipy/signal/spectral.py
73950ec,e-q,2016-03-09 16:46:12,ENH: scipy.signal - Add stft and istft,5757,scipy/signal/tests/test_spectral.py
9e31ae7,Josh Wilson,2017-01-19 17:03:40,BUG: special: fix regex in `generate_ufuncs.py`,6972,scipy/special/generate_ufuncs.py
7176647,Ralf Gommers,2017-01-06 23:46:12,BUG: fix LowLevelCallable issue on 32-bit Python,6926
28e828d,CJ Carey,2017-01-06 15:07:58,BUG: sparse: handle size-1 2D indexes correctly,4917,scipy/sparse/sputils.py
28e828d,CJ Carey,2017-01-06 15:07:58,BUG: sparse: handle size-1 2D indexes correctly,4917,scipy/sparse/tests/test_base.py
153a02a,Ralf Gommers,2017-01-03 18:31:34,Merge pull request #6914 from springcoil/6903,6903
f6273ed,Ralf Gommers,2017-01-03 17:40:59,Merge pull request #6913 from randyheydon/master,6875
39fae17,Randy Heydon,2017-01-02 10:55:47,Fix 6875: SLSQP raise ValueError for all invalid bounds.,6875,scipy/optimize/slsqp.py
39fae17,Randy Heydon,2017-01-02 10:55:47,Fix 6875: SLSQP raise ValueError for all invalid bounds.,6875,scipy/optimize/tests/test_slsqp.py
a1485a6,Jonathan Tammo Siebert,2016-12-31 12:06:48,BUG: Complex input gives complex result(fix #6901),6901,scipy/sparse/linalg/dsolve/linsolve.py
4c598d2,Evgeni Burovski,2016-12-22 10:09:25,BUG: ndimage: guard against footprints of all zeros,6876,scipy/ndimage/filters.py
4c598d2,Evgeni Burovski,2016-12-22 10:09:25,BUG: ndimage: guard against footprints of all zeros,6876,scipy/ndimage/tests/test_filters.py
325c94c,Tyler Reddy,2016-12-02 12:21:13,BUG: Reduced space complexity of SphericalVoronoi. Fixes #6811.,6811,scipy/spatial/_spherical_voronoi.py
2948b4c,GiggleLiu,2016-10-30 11:47:04,BUG: fix ``linalg.block_diag`` to support zero-sized matrices.,4908,scipy/linalg/special_matrices.py
2948b4c,GiggleLiu,2016-10-30 11:47:04,BUG: fix ``linalg.block_diag`` to support zero-sized matrices.,4908,scipy/linalg/tests/test_special_matrices.py
04779cb,gfyoung,2016-11-10 15:29:50,DOC: Update rv_continuous.fit doc.,6727,scipy/stats/_distn_infrastructure.py
b48f233,Sebastiano Vigna,2016-11-05 16:15:19,BUG: stats: fix computation of p-values in kendalltau. (#6677),6677,scipy/stats/stats.py
b48f233,Sebastiano Vigna,2016-11-05 16:15:19,BUG: stats: fix computation of p-values in kendalltau. (#6677),6677,scipy/stats/tests/test_stats.py
ac11748,Lindsey Hiltner,2016-10-27 22:26:43,DOC: sparse.linalg: fixed matrix description in `bicgstab` docstring,5974,scipy/sparse/linalg/isolve/iterative.py
31f15e5,Josh Wilson,2016-10-29 08:36:38,BLD: update `cythonize.py` to detect changes in pxi files,3532,tools/cythonize.py
7d45088,Ralf Gommers,2016-10-01 19:57:54,"BUG: change type declaration in cluster.linkage, prevent overflow.",6107
f4d1ba9,Josh Wilson,2016-10-25 00:31:50,BUG: special: cast to float before in-place multiplication in orthopoly,6721,scipy/special/orthogonal.py
f4d1ba9,Josh Wilson,2016-10-25 00:31:50,BUG: special: cast to float before in-place multiplication in orthopoly,6721,scipy/special/tests/test_orthogonal.py
171e98a,Mikhail Pak,2016-10-23 16:19:05,MAINT: io.wavfile: No infinite loop when trying to read a malformed file,6700,scipy/io/tests/test_wavfile.py
171e98a,Mikhail Pak,2016-10-23 16:19:05,MAINT: io.wavfile: No infinite loop when trying to read a malformed file,6700,scipy/io/wavfile.py
ddbd6f5,Mikhail Pak,2016-10-21 17:27:00,MAINT: optimize.least_squares: Raise if x0 is complex,6506,scipy/optimize/_lsq/least_squares.py
ddbd6f5,Mikhail Pak,2016-10-21 17:27:00,MAINT: optimize.least_squares: Raise if x0 is complex,6506,scipy/optimize/tests/test_least_squares.py
5a30ab9,Josh Wilson,2016-10-12 23:10:47,BUG: optimize: return correct Jacobian for method 'SLSQP' in `minimize`,6676,scipy/optimize/slsqp.py
5a30ab9,Josh Wilson,2016-10-12 23:10:47,BUG: optimize: return correct Jacobian for method 'SLSQP' in `minimize`,6676,scipy/optimize/tests/test_slsqp.py
3c4584e,Ralf Gommers,2016-10-01 21:45:26,BUG: fix issue with duplicate values used in cluster.vq.kmeans,4044,scipy/cluster/tests/test_vq.py
3c4584e,Ralf Gommers,2016-10-01 21:45:26,BUG: fix issue with duplicate values used in cluster.vq.kmeans,4044,scipy/cluster/vq.py
1adfa4b,Ralf Gommers,2016-10-01 22:59:56,BUG: fix corner cases in cluster.vq.kmeans for large threshold.,1774,scipy/cluster/tests/test_vq.py
1adfa4b,Ralf Gommers,2016-10-01 22:59:56,BUG: fix corner cases in cluster.vq.kmeans for large threshold.,1774,scipy/cluster/vq.py
9b54c82,Ralf Gommers,2016-09-25 22:12:19,DOC: fix up docstrings of cluster.hierarchy.ClusterNode and ``to_tree``.,6451,scipy/cluster/hierarchy.py
759e07e,Ralf Gommers,2016-09-22 20:59:49,DOC: document signature of comparator kw for signal.argrelextrema correctly.,6604,scipy/signal/_peak_finding.py
9eaeddc,Ilhan Polat,2016-09-19 22:50:45,"BUG: ""sp.linalg.solve_discrete_are"" fails for random data (#6572)",2251,scipy/linalg/_solvers.py
9eaeddc,Ilhan Polat,2016-09-19 22:50:45,"BUG: ""sp.linalg.solve_discrete_are"" fails for random data (#6572)",2251,scipy/linalg/tests/test_solvers.py
b77d094,Daniel da Silva,2016-09-09 20:27:14,BUG: modify signal.find_peaks_cwt() to return array and accept sequence. Resolves gh-6560.,6560,scipy/signal/_peak_finding.py
4c296d5,kleskjr,2016-07-28 01:34:41,BUG: issue #6420,6420,scipy/stats/morestats.py
4c296d5,kleskjr,2016-07-28 01:34:41,BUG: issue #6420,6420,scipy/stats/tests/test_morestats.py
e6923ab,Josh Wilson,2016-09-03 09:59:39,BUG: special: fix `loggamma` on its branch cut,6536,scipy/special/tests/test_loggamma.py
cf31ab1,mp4096,2016-08-22 19:01:43,BUG: linkage: Raise exception if y contains non-finite elements,5142,scipy/cluster/hierarchy.py
cf31ab1,mp4096,2016-08-22 19:01:43,BUG: linkage: Raise exception if y contains non-finite elements,5142,scipy/cluster/tests/test_hierarchy.py
7242de3,Pauli Virtanen,2016-08-06 11:27:24,Merge pull request #6459 from nonhermitian/master,6377
a5037ad,Paul Nation,2016-08-04 22:03:03,Fix for Issue #6377,6377,scipy/sparse/linalg/_expm_multiply.py
792b3bc,Yu Feng,2016-07-28 12:40:09,BUG: result for insufficient neighbours from cKDTree is wrong.,6425
5717f77,Evgeni Burovski,2016-08-02 13:13:50,Merge pull request #6447 from bhavikat/dirichlet-docs,6413
ee6471e,Josh Wilson,2016-07-30 18:19:49,DOC: ndimage: update c api section of tutorial,4938,scipy/ndimage/setup.py
ee6471e,Josh Wilson,2016-07-30 18:19:49,DOC: ndimage: update c api section of tutorial,4938,scipy/ndimage/tests/test_c_api.py
901ea9f,CJ Carey,2016-07-28 18:15:14,Merge pull request #6432 from lciti/master,6421
054605c,Luca Citi,2016-07-28 17:58:03,"Updated the unit test to detect the bug reported in Issue #6421, then fixed the code in scipy.linalg.solve_banded to solve the issue.",6421,scipy/linalg/basic.py
054605c,Luca Citi,2016-07-28 17:58:03,"Updated the unit test to detect the bug reported in Issue #6421, then fixed the code in scipy.linalg.solve_banded to solve the issue.",6421,scipy/linalg/tests/test_basic.py
758fa4a,CJ Carey,2016-07-22 15:35:01,BUG: sparse: fix elementwise divide for CSR/CSC,6401,scipy/sparse/compressed.py
758fa4a,CJ Carey,2016-07-22 15:35:01,BUG: sparse: fix elementwise divide for CSR/CSC,6401,scipy/sparse/tests/test_base.py
89fa796,Josh Wilson,2016-07-18 19:20:55,MAINT: special: improve accuracy of ellipj's `dn` at quarter periods,3904,scipy/special/tests/test_mpmath.py
812ae62,gfyoung,2016-05-17 04:10:11,BUG: raise on sparse.__neg__ for bool,5843,scipy/sparse/data.py
812ae62,gfyoung,2016-05-17 04:10:11,BUG: raise on sparse.__neg__ for bool,5843,scipy/sparse/dok.py
812ae62,gfyoung,2016-05-17 04:10:11,BUG: raise on sparse.__neg__ for bool,5843,scipy/sparse/tests/test_base.py
7a46deb,Evgeni Burovski,2016-07-06 12:08:44,Merge pull request #6351 from karischoonbee/6318,6318
53742eb,Kari Schoonbee,2016-07-05 11:52:58,BUG: #6318 Interp1d 'nearest' integer x-axis overflow issue fixed,6318,scipy/interpolate/interpolate.py
53742eb,Kari Schoonbee,2016-07-05 11:52:58,BUG: #6318 Interp1d 'nearest' integer x-axis overflow issue fixed,6318,scipy/interpolate/tests/test_interpolate.py
611095f,Warren Weckesser,2016-06-25 01:41:37,BUG: stats:  Improve calculation of the Anderson-Darling statistic.,6306,scipy/stats/morestats.py
611095f,Warren Weckesser,2016-06-25 01:41:37,BUG: stats:  Improve calculation of the Anderson-Darling statistic.,6306,scipy/stats/tests/test_morestats.py
d205cba,Evgeni Burovski,2016-06-21 14:57:04,TST: special: relax a test precision,6093,scipy/special/tests/test_orthogonal.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/_lib/_numpy_compat.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/stats/_continuous_distns.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/stats/_discrete_distns.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/stats/_distn_infrastructure.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/stats/tests/common_tests.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/stats/tests/test_continuous_basic.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/stats/tests/test_discrete_basic.py
3d5024b,Warren Weckesser,2016-06-17 16:56:29,BUG: stats: Fix broadcasting in the rvs() method of the distributions.,2069,scipy/stats/tests/test_distributions.py
01fe679,e-q,2016-06-13 11:55:50,MAINT: signal.decimate - Use discrete-time objects,6056,scipy/signal/signaltools.py
01fe679,e-q,2016-06-13 11:55:50,MAINT: signal.decimate - Use discrete-time objects,6056,scipy/signal/tests/test_signaltools.py
c703c9d,Evgeni Burovski,2016-06-15 09:44:43,BUG: optimize: avoid an infinite loop in Newton-CG (#6229),6229,scipy/optimize/optimize.py
80cc6f0,pbrod,2016-06-11 16:47:23,fixes gh-6167 gh-6235,6167,scipy/stats/_continuous_distns.py
80cc6f0,pbrod,2016-06-11 16:47:23,fixes gh-6167 gh-6235,6167,scipy/stats/_distn_infrastructure.py
80cc6f0,pbrod,2016-06-11 16:47:23,fixes gh-6167 gh-6235,6167,scipy/stats/tests/test_distributions.py
80cc6f0,pbrod,2016-06-11 16:47:23,fixes gh-6167 gh-6235,6167,scipy/stats/tests/test_fit.py
d9ef3be,Ralf Gommers,2016-06-04 18:25:59,Merge pull request #6196 from innisfree/master,6189
f1b744b,andrew,2016-05-30 17:14:02,"Fixed missing sqrt in docstring of Mahalanobis distance in cdist, as in #6189",6189,scipy/spatial/distance.py
485d1f0,Ralf Gommers,2016-05-22 23:05:02,BUG: fix issue in io/wavfile for float96 input.,5990,scipy/io/wavfile.py
7b30736,Eric Moore,2016-05-04 15:07:42,"BUG: Don't pass null pointers to LAPACK, even for workspace queries.",6132
844b4a0,CJ Carey,2016-04-30 12:48:17,MAINT: sparse: clean up sputils.isintlike,5123,scipy/sparse/sputils.py
7877952,gfyoung,2016-02-01 05:03:23,MAINT: warn user if provided data is empty to ODR,5721,scipy/odr/__init__.py
7877952,gfyoung,2016-02-01 05:03:23,MAINT: warn user if provided data is empty to ODR,5721,scipy/odr/odrpack.py
7877952,gfyoung,2016-02-01 05:03:23,MAINT: warn user if provided data is empty to ODR,5721,scipy/odr/tests/test_odr.py
e7bc915,Bram Vandekerckhove,2016-03-18 22:56:28,ENH: make sparse `sum` cast dtypes like NumPy `sum` for 32-bit Python.,5972,scipy/sparse/base.py
e7bc915,Bram Vandekerckhove,2016-03-18 22:56:28,ENH: make sparse `sum` cast dtypes like NumPy `sum` for 32-bit Python.,5972,scipy/sparse/compressed.py
e7bc915,Bram Vandekerckhove,2016-03-18 22:56:28,ENH: make sparse `sum` cast dtypes like NumPy `sum` for 32-bit Python.,5972,scipy/sparse/tests/test_base.py
558de6f,Yu Feng,2016-03-10 10:12:12,BUG: slow down with p=np.inf in 0.17 cKDTree.query,5953
73bb048,Yu Feng,2016-03-10 10:12:12,BUG: slow down with p=np.inf in 0.17 cKDTree.query,5953
3335276,Pauli Virtanen,2016-03-03 15:31:06,Merge pull request #5921 from pv/lsq-doc-5916,5916
d6459f7,Pauli Virtanen,2016-03-03 15:29:23,DOC: interpolate: add example showing how to work around issue gh-5916,5916,scipy/interpolate/fitpack2.py
4da5a4b,Denis Laxalde,2016-03-03 09:16:49,Merge pull request #5913 from andyfaff/gh5440,5440
03e9f65,gfyoung,2016-02-18 12:20:10,"BUG: Allow expm for complex matrix with shape (1, 1)",5853,scipy/linalg/tests/test_matfuncs.py
03e9f65,gfyoung,2016-02-18 12:20:10,"BUG: Allow expm for complex matrix with shape (1, 1)",5853,scipy/sparse/linalg/matfuncs.py
c9b2b8e,Bill Sacks,2015-12-29 09:31:23,BUG: io.netcdf masking requires exact match,5626,scipy/io/netcdf.py
c9b2b8e,Bill Sacks,2015-12-29 09:31:23,BUG: io.netcdf masking requires exact match,5626,scipy/io/tests/test_netcdf.py
9e8eb1c,Pauli Virtanen,2016-02-15 23:52:43,BUG: sparse/sparsetools: fix bug in cleanup phase,4510
50c4910,Pauli Virtanen,2016-02-15 21:41:19,Merge pull request #5794 from burnpanck/fix-affine_transform,1547
651c928,Jerry Li,2016-02-13 22:05:00,MAINT: Fixed typos in documentation,5841,scipy/stats/_continuous_distns.py
651c928,Jerry Li,2016-02-13 22:05:00,MAINT: Fixed typos in documentation,5841,scipy/stats/_distn_infrastructure.py
9080efa,gfyoung,2016-01-31 17:32:23,BUG: Allow ss2tf to process zero-order SS models,5760,scipy/signal/ltisys.py
9080efa,gfyoung,2016-01-31 17:32:23,BUG: Allow ss2tf to process zero-order SS models,5760,scipy/signal/tests/test_ltisys.py
dea2d11,gfyoung,2016-02-02 14:34:21,BUG: Ensure scipy's _asfarray returns ndarray,5790,scipy/fftpack/basic.py
dea2d11,gfyoung,2016-02-02 14:34:21,BUG: Ensure scipy's _asfarray returns ndarray,5790,scipy/fftpack/tests/test_basic.py
a509cc2,gfyoung,2016-02-01 23:54:22,DOC: Removed uniform method from kmeans2 doc,5786,scipy/cluster/vq.py
0be98a2,Yves Delley,2016-02-02 00:07:34,fixes #1547,1547,scipy/ndimage/interpolation.py
0be98a2,Yves Delley,2016-02-02 00:07:34,fixes #1547,1547,scipy/ndimage/tests/test_ndimage.py
22939e9,Yves Delley,2016-01-08 17:10:40,"fixed #5702 by adding documentation for ndimage.affine_transform, and added tests and a warning for upcoming fix of #1547",1547,scipy/ndimage/interpolation.py
22939e9,Yves Delley,2016-01-08 17:10:40,"fixed #5702 by adding documentation for ndimage.affine_transform, and added tests and a warning for upcoming fix of #1547",1547,scipy/ndimage/tests/test_ndimage.py
760a663,gfyoung,2016-01-31 03:10:29,DOC: Update PIL error install URL,5779,scipy/ndimage/io.py
8c9db40,Josh,2016-01-30 11:20:26,BUG: fix special.hyp0f1 to work correctly for complex inputs.,5764,scipy/special/basic.py
8c9db40,Josh,2016-01-30 11:20:26,BUG: fix special.hyp0f1 to work correctly for complex inputs.,5764,scipy/special/tests/test_basic.py
8c9db40,Josh,2016-01-30 11:20:26,BUG: fix special.hyp0f1 to work correctly for complex inputs.,5764,scipy/special/tests/test_mpmath.py
59f339e,Lars,2016-01-26 21:01:43,Merge pull request #5384 from Garrett-R/fix-5027,5027
3e9e88b,Garrett-R,2015-10-17 21:17:43,BUG: Closes #5027 distance function always casts bool to double,5027,scipy/spatial/distance.py
6ffaa48,Josh,2016-01-07 23:48:05,BUG: fix stats.ttest_ind_from_stats to handle arrays.,5686,scipy/stats/stats.py
6ffaa48,Josh,2016-01-07 23:48:05,BUG: fix stats.ttest_ind_from_stats to handle arrays.,5686,scipy/stats/tests/test_stats.py
cbd91b9,Josh,2015-11-28 15:21:58,"ENH: make optimize.{bisect,brentq,brenth,ridder} have consistent tolerance",5555,scipy/optimize/tests/test_zeros.py
cbd91b9,Josh,2015-11-28 15:21:58,"ENH: make optimize.{bisect,brentq,brenth,ridder} have consistent tolerance",5555,scipy/optimize/zeros.py
7194a96,Nikolay Mayorov,2016-01-07 18:50:10,"BUG: Fix Akima1DInterpolator returning nans, issue #5683",5683,scipy/interpolate/_monotone.py
7194a96,Nikolay Mayorov,2016-01-07 18:50:10,"BUG: Fix Akima1DInterpolator returning nans, issue #5683",5683,scipy/interpolate/tests/test_interpolate.py
bddce60,Ralf Gommers,2016-01-03 20:31:29,TST: linalg tests used stdlib random instead of numpy.random.,5629,scipy/linalg/tests/test_basic.py
3cf79ce,Sturla Molden,2015-12-29 00:13:10,ENH: add unit test for cKDTree memory use,5630,scipy/spatial/tests/test_kdtree.py
27492a5,Ralf Gommers,2015-12-13 16:01:29,TST: fix test failure on 32-bit systems for Qhull wrapper.  Closes gh-2997.,2997,scipy/spatial/tests/test_qhull.py
631b710,Ralf Gommers,2015-11-30 22:14:41,Merge pull request #5561 from efiring/fix_netcdf_test,5541
