ID,Title,Created At,Closed At,Issues,Errors,Messages,Body
93,hbmqtt_sub is missing option `-v` (verbose) to print topic names,2017-10-27T17:41:46Z,,,,,"The command `hbmqtt_sub` seem to closely resemble `mosquitto_sub` command.

Anyway, the `hbmqtt_sub` is missing an option `-v` for verbose output, which is prepending topic name and a space (or tab) before printing message content.

This feature (having topic prepended) allows scriptping, where `cut` command can split the topic name, perform some scripting etc.

Consider adding the `-v` option."
92,Update quickstart.rst,2017-10-25T19:18:14Z,2017-10-25T20:00:58Z,,,,"This package seems to only install with pip3, not pip"
91,fixed #78,2017-10-23T14:05:42Z,2017-11-10T13:22:42Z,,,,fixed Error in zero length client id when using 3.1.1 #78
90,Fix the Client doc,2017-10-18T17:03:22Z,2017-10-18T19:20:16Z,,,,
89,How to know if client is connected?,2017-10-14T16:58:06Z,,,,,"I'm using hbmqtt v0.9.0.
My program, as an MQTT client, sometimes gets ""Disconnected from broker"" log and no longer receive new data from Mosquitto broker. I'm using default config (with auto-reconnect).

I have questions:

- Does ""auto-reconnect"" work when connection is lost, while waiting for message in `deliver_message()`?
- Anyway to check if client is connected, so that I can call `reconnect()` and subscribe again?"
88,version 0.9.1,2017-10-14T05:08:42Z,2017-10-14T07:07:04Z,,,,"Hello,

Is version 0.9.1 a real release? It looks like it can only be installed from PyPI on OSX... Maybe something went wrong with the upload?

Regards"
87,Add __slots__ attribute to the most used classes,2017-10-10T14:19:16Z,2017-10-10T19:31:43Z,,,,"This would be insignificant for most cases but it's still something cool to add :)
(~20% memory savings and a bit of CPU)"
86,How do I specify an IPv6 address in the Broker config?,2017-08-22T19:59:34Z,,,,,"I've tried the following code:

    import asyncio
    from hbmqtt.broker import Broker

    async def broker():
        broker = Broker(
            config=dict(
                listeners=dict(
                    default=dict(
                        type='tcp',
                        bind='[::]:1884'))))

        await broker.start()

    if __name__ == '__main__':
        asyncio.get_event_loop().run_until_complete(broker())
        asyncio.get_event_loop().run_forever()

But I get the following error:

    Broker startup failed: too many values to unpack (expected 2)
    Traceback (most recent call last):
      File ""/Users/michi/Desktop/mqtt/venv/lib/python3.5/site-packages/hbmqtt/broker.py"", line 257, in start
        address, s_port = listener['bind']
    ValueError: too many values to unpack (expected 2)

The issue is obviously that the parser for the IP-address-and-port config field does not handle strings with more than 1 colon in them. I'm not sure what the best solution would be. I can come up with these strategies:

 - Implement parsing of the syntax I used in the example above (probably by relying on `urllib.parse.urlparse()`).
 - Deprecate the mini-syntax for that config variable and instead pass a tuple with the IP address and port as separate items.

I'm happy to provide a pull request for the first strategy. I'm not sure about the second as it involves adding documentation and updating examples."
85,Make flake8 usable,2017-08-06T23:27:51Z,2017-08-31T18:49:41Z,,,,"This PR starts out by ignoring all current flake8 warnings, then continues to fix a set of warnings in each commit. The hope is to make this at all possible to review and merge.

In the end, only warnings about too long lines and comments not starting with ""# "" are ignored. Everything is free for all other flake8 warnings, making flake8 a very useful tool to catch bugs early."
84,Run test on all supported Python versions,2017-08-06T23:20:33Z,2017-08-31T18:50:00Z,,,,"This modifies the Tox and Travis CI setup to run tests on all supported Python versions locally with `tox` and at Travis CI.

As the `requirements.txt` contained the same set of dependencies as `setup.py`, which is used by both Tox and Travis through Tox, it was redundant and was removed.

See commit messages for details."
83,Include all files in the PyPI releases,2017-07-26T13:11:19Z,2017-08-05T19:26:58Z,,,,"- Included tests, examples, etc in MANIFEST.in.
- Made git ignore files that should not be included in the package.
- Added tox test environment which runs check-manifest to validate the
  MANIFEST.in file.

Downstreams like Debian prefer the PyPI packages to include everything
from the Git repo, especially changelogs and test suites. To make the
installation with pip as lightweight as possible, it is encouraged to
build and upload Python wheels in addition to the sdist tarball.

The test suite currently included in the PyPI release is incomplete and thus
fails when building the Debian package. With this PR merged and released
the Debian package should be able to run the test suite automatically when
built."
82,Support transitions >= 0.5.0,2017-07-26T12:51:25Z,2017-08-06T06:57:00Z,,,,"transitions 0.5.0 replaced `MachineError` with `ValueError` and `AttributeError` for exceptions raised when transitioning the state machine. `MachineError` is still available in transitions 0.5.0, so we catch both `MachineError` and the relevant new exception to work with both old and new versions of transitions."
81,Fix warnings about deprecated stdlib methods,2017-07-26T12:19:35Z,2017-08-05T19:25:30Z,,,,"Both `logging.warning()` and `unittest.TestCase.assertEqual()` has been present in the stdlib since long before Python 3.4, so they are safe to use."
80,hbmqtt do not support the latest transitions.,2017-07-24T04:17:38Z,,,,,"after upgrate transitions to 0.5.3, met a error.
`Warning (from warnings module):
  File ""C:\Python36\lib\asyncio\base_events.py"", line 510
    source=self)
ResourceWarning: unclosed event loop <_WindowsSelectorEventLoop running=False closed=False debug=False>
Traceback (most recent call last):
  File ""C:\Users\jf\Desktop\mqtt_subscriber.py"", line 38, in <module>
    loop.run_until_complete(uptime_coro())
  File ""C:\Python36\lib\asyncio\base_events.py"", line 467, in run_until_complete
    return future.result()
  File ""C:\Users\jf\Desktop\mqtt_subscriber.py"", line 11, in uptime_coro
    C = MQTTClient()
  File ""C:\Python36\lib\site-packages\hbmqtt\client.py"", line 112, in __init__
    self.plugins_manager = PluginManager('hbmqtt.client.plugins', context)
  File ""C:\Python36\lib\site-packages\hbmqtt\plugins\manager.py"", line 55, in __init__
    self._load_plugins(namespace)
  File ""C:\Python36\lib\site-packages\hbmqtt\plugins\manager.py"", line 66, in _load_plugins
    plugin = self._load_plugin(ep)
  File ""C:\Python36\lib\site-packages\hbmqtt\plugins\manager.py"", line 73, in _load_plugin
    plugin = ep.load(require=True)
  File ""C:\Python36\lib\site-packages\pkg_resources\__init__.py"", line 2304, in load
    self.require(*args, **kwargs)
  File ""C:\Python36\lib\site-packages\pkg_resources\__init__.py"", line 2327, in require
    items = working_set.resolve(reqs, env, installer, extras=self.extras)
  File ""C:\Python36\lib\site-packages\pkg_resources\__init__.py"", line 862, in resolve
    raise VersionConflict(dist, req).with_context(dependent_req)
pkg_resources.VersionConflict: (transitions 0.5.3 (c:\python36\lib\site-packages), Requirement.parse('transitions==0.2.5'))`"
79,Fix delicious exception so it is properly eaten,2017-07-07T00:37:42Z,2017-07-07T19:25:38Z,,,,
78,Error in zero length client id when using 3.1.1,2017-07-04T14:06:32Z,2017-11-10T13:22:43Z,,,,"We ran into a issue over at https://github.com/home-assistant/home-assistant/issues/8315 where users were getting errors after upgrading the mqtt client.  I did a bit of digging on the subject and I think there is a bug in hbmqtt's implementation of version 3.1.1 of the MQTT protocol.  It appears that 3.1.1 allows for clients to send a zero length client id to the server, and according to the spec:

> A Server MAY allow a Client to supply a ClientId that has a length of zero bytes, however if it does so the Server MUST treat this as a special case and assign a unique ClientId to that Client. It MUST then process the CONNECT packet as if the Client had provided that unique ClientId

It appears when getting the handler in the broker [[1]](https://github.com/beerfactory/hbmqtt/blob/master/hbmqtt/broker.py#L747) it checks if client_id is True, but it's a zero length string, so the function returns None.

I think there are two options here, refuse zero length client ids, or generate a random_id and store that for later use."
77,ValueError: list.remove(x): x not in list,2017-06-28T11:43:13Z,,,ValueError,"ValueError: list.remove(x): x not in list","Python 3.43
File ""hbmqtt\plugins\manager.py"", line 142, in clean_fired_events
    self._fired_events.remove(task)
ValueError: list.remove(x): x not in list

The error is caused because of the except treat as ""KeyError"" and not ""ValueError"""
76,a guide to tell you how to write your own plugin?,2017-06-13T09:18:51Z,,,,,"a guide to tell you how to write your own plugin?

How is the performance?"
75,Exception in publish,2017-05-26T06:00:33Z,2017-06-02T19:18:04Z,,struct.error,"struct.error: 'H' format requires 0 <= number <= 65535","After publishing 2**16 or 65535 messages, the client throws an exception in the publish method when trying to publish the 65536th message. It seems that the pack_id counter is converted into a bytearray or bytes object using the pack function from the struct module with the parameter ""H"". This certainly leads to an exception as numbers >= 65535 cannot be represented by 2 bytes. As a quick fix for me, I tried to manually reset the packed_id counter. However, from time to time this lead to an message id clash.

I have attached the trace back
    await tsdb_clt.publish(OPENTSB_DATA_TOPIC, dict_to_msg(msg), qos=QOS_1)
  File ""C:\Python36\lib\site-packages\hbmqtt\client.py"", line 72, in wrapper
    return (yield from func(self, *args, **kwargs))
  File ""C:\Python36\lib\site-packages\hbmqtt\client.py"", line 273, in publish
    return (yield from self._handler.mqtt_publish(topic, message, app_qos, app_retain))
  File ""C:\Python36\lib\site-packages\hbmqtt\mqtt\protocol\handler.py"", line 186, in mqtt_publish
    yield from self._handle_message_flow(message)
  File ""C:\Python36\lib\site-packages\hbmqtt\mqtt\protocol\handler.py"", line 201, in _handle_message_flow
    yield from self._handle_qos1_message_flow(app_message)
  File ""C:\Python36\lib\site-packages\hbmqtt\mqtt\protocol\handler.py"", line 254, in _handle_qos1_message_flow
    yield from self._send_packet(publish_packet)
  File ""C:\Python36\lib\site-packages\hbmqtt\mqtt\protocol\handler.py"", line 444, in _send_packet
    yield from packet.to_stream(self.writer)
  File ""C:\Python36\lib\site-packages\hbmqtt\mqtt\packet.py"", line 191, in to_stream
    writer.write(self.to_bytes())
  File ""C:\Python36\lib\site-packages\hbmqtt\mqtt\packet.py"", line 197, in to_bytes
    variable_header_bytes = self.variable_header.to_bytes()
  File ""C:\Python36\lib\site-packages\hbmqtt\mqtt\publish.py"", line 24, in to_bytes
    out.extend(int_to_bytes(self.packet_id, 2))
  File ""C:\Python36\lib\site-packages\hbmqtt\codecs.py"", line 41, in int_to_bytes
    return pack(fmt, int_value)
struct.error: 'H' format requires 0 <= number <= 65535
"
74,asyncio.base_futures.InvalidStateError: invalid state,2017-05-16T13:24:32Z,2017-06-02T19:37:15Z,,,,"Hi everybody,

i have the problem that in case of a complete disconnect of the subscriber client  from the broker i got the exception :  ( usage/case :  Broker disconnect the Client/subscriber without errors in client code ) 

**Task exception was never retrieved
future: <Task finished coro=<MQTTClient.handle_connection_close() done, defined at C:\..\AppData\Local\Programs\Python\Python36\lib\site-packages\hbmqtt\client.py:431> exception=InvalidStateError('invalid state',)>**

In the function **handle_connection_close(self)** at row 431 in client.py is the method call : 

self.client_tasks.popleft().set_exception(ClientException(""Connection lost""))  --> row 454 and 458

The method set_exception could throw these exception if the future where we can get from the client_tasks ( deque ) is already done. See discription following link :

https://docs.python.org/3/library/asyncio-task.html#asyncio.Future.set_exception


For example the following code could solve the problem ( only for showing ; ) ):  


**while self.client_tasks:                                                                                                                                  
____ try:
________ self.client_tasks.popleft().set_exception(ClientException(""Connection lost""))
____ except asyncio.base_futures.InvalidStateError:
________ self.logger.warning(""Task already done !"")**      




Is it possible to fix that in client.py code ? To get a bit more background, i try to handle all exceptions from that case --> Broker shutdown and disconnect the Client/Subscribers/Publisher. Because of that i have to cancel some Tasks. The Exception occurs after the asyncio loop is stopped/closed and the main program is done.

Thanks  : ) 

"
73,does not support mosquitto client ?,2017-05-12T04:04:22Z,2017-05-12T06:54:05Z,,,,does not support mosquitto client ?
72,map plugins before subscribe and deliver,2017-05-10T12:13:59Z,,,,,"1. map plugins before subscribe and deliver
2. use the result to control the access of subscribe and deliver
3. add acl plugin example"
71,hbmqtt.broker.BrokerException: Listener config not found invalid: 'listeners',2017-05-08T10:55:58Z,,,,,"Hi

Trying to run the broker as described in http://hbmqtt.readthedocs.io/en/latest/references/broker.html but always getting the error ""hbmqtt.broker.BrokerException: Listener config not found invalid: 'listeners'"" 

Using Python 3.6 Anaconda on an lubuntu 14.4.

Any help appreciated. :)"
70,Remove plugin manager _fired_events listcomp,2017-05-05T15:49:41Z,2017-06-02T15:08:28Z,,,,"The plugin-manager's `_fired_events` list composition was taking lots of cpu resource when subscribing to a lot of topics at once. This PR should fix this particular case and update the list over time instead of at each fired event.
(btw the only place using this list, `PluginManager.close()`, seems to never get called)"
69,Add license file to release tarball,2017-04-06T12:09:45Z,2017-06-02T15:04:06Z,,,,
68,Run tests for python 3.6-dev and nightly as well,2017-03-30T08:38:10Z,2017-03-30T12:01:56Z,,,,
67,Fixes Issue #66 - asyncio Methods not Called with self._loop,2017-03-13T07:31:01Z,2017-03-30T12:31:52Z,,,,
66,asyncio Methods not Called with self._loop,2017-03-12T17:09:45Z,2017-04-05T14:38:21Z,,,,"Originally found by @royra

The are two ocassions where asyncio methods are called without self._loop which causes the methods to use the default asyncio loop [here](https://github.com/beerfactory/hbmqtt/blob/master/hbmqtt/client.py#L107) and [here](https://github.com/beerfactory/hbmqtt/blob/master/hbmqtt/mqtt/protocol/handler.py#L156)

I will try to issue a pull request soon."
65,Add Python 3.6 to the testing,2017-03-08T15:27:43Z,2017-03-08T20:36:27Z,,,,
64,ACL support for clients,2017-01-09T21:51:17Z,,,,,"I would need to be able to control what topics a client can publish to and subscribe to.

Any plan for that?."
63,Typo,2017-01-09T21:34:40Z,2017-01-10T12:14:55Z,,,,
62,Memory leak using websocket protocol,2016-12-14T11:22:23Z,,,,,"I encountered a memory leak using the websocket protocol `ws://` in the `WebSocketsReader.read()` method because the method `self._protocol.recv()` is blocking until a websocket message is received.
I believe this websockets library should be used with a single recv loop, otherwise you might end up stacking coroutines blocking at `recv`.
I was not able to fix it right now but the problem is definitely there. Any chance you could look into it ?"
61,How can i load external plugin?,2016-12-05T18:40:06Z,2016-12-06T02:46:48Z,,,,"Hi, 
I would like to run an authentication plugin. I read in the documentation that has the **entry_points** in **setup.py** but is there a simpler way?"
60,HBMQTTException and ClientException deriving from BaseException instead of Exception,2016-11-30T10:29:25Z,2017-06-02T19:42:13Z,,,,"Hi,

I notice that **HBMQTTException** and **ClientException** both are deriving from **BaseException**. Although the [doc](https://docs.python.org/3/library/asyncio-dev.html#detect-exceptions-never-consumed) says asyncio emits a log when seeing unconsumed exceptions. However, **BaseException** would also abort the whole event loop while other tasks are running just fine.

Is there a way to solve this problem? Or may I suggest to change them to derive from **Exception** instead?

"
59,release PluginManager._fired_events if they are done,2016-11-17T04:36:34Z,2016-11-17T09:32:30Z,,,,"_fire_events are only released when a plugin is closed. A long-running application will see memory usage keep growing.

I'd propose to release _fire_events that are done whenever more events are going to be added."
58,Switch : and @ in URL examples,2016-11-12T19:47:35Z,2016-11-12T20:20:26Z,,,,"I think the : and @ tokens are backwards in two of the examples.

This patch should correct the order."
57,missing import in example client_subscribe.py,2016-11-07T08:29:16Z,2016-11-07T10:41:36Z,,,,"file: hbmqtt/samples/client_subscribe.py
ClientException is not imported and raises an error if the exception gets thrown.

Fix:
change line 4 to
```python
from hbmqtt.client import MQTTClient, ConnectException, ClientException
```"
56,[Question] Can I store a posts to a certain topic in a text file ? ,2016-11-07T07:48:29Z,2017-05-07T14:36:25Z,,,,"Is it possible to generate a file on a server where each line is written by posting to a certain topic in hbmqtt?

In other words:  the brocker would listen to a specific topic and store the published data in a given text file.

How to do this? "
55,deliver_message hangs using mosquitto on websockets,2016-10-03T11:44:08Z,2016-10-04T07:52:00Z,,,,"Using a simple mosquitto broker on the `websockets` protocol, the method `deliver_message` seems to hang for a long time when sending big messages (we use hbmqtt to publish JSON payloads). The longer the message is, the longer the method `.recv()` in the WebsocketReader will hang.
Is it a known issue ?
Changing the protocol to `mqtt` works like a charm so it does not appear to be a broker problem.
"
54,"after client publish 20000 message,the broker's menory occupied high and not release",2016-09-26T03:55:05Z,,,,,
53,disables verification of the server hostname in the server certificate,2016-09-22T08:46:38Z,2016-09-26T21:19:49Z,,,,"This allows a client to disable verification of the server hostname in the server certificate.
It's the same as '--insecure' option provided by mosquitto_sub.

To use it, in **default_client.yaml**:

> check_hostname: false
"
52,MQTT errors with Home-Assistant,2016-09-08T01:45:03Z,2016-09-12T19:01:50Z,,"KeyError, hbmqtt.broker.BrokerException","KeyError: 'listeners', hbmqtt.broker.BrokerException: Listener config not found invalid: 'listeners'","I am trying to add HBMQTT to [Home-Assistant](https://home-assistant.io). I used the default config as indicated [here](https://home-assistant.io/components/mqtt/):

```
mqtt:
  embedded:
```

I get the following error:

```
homeassistant.bootstrap: Invalid config for [mqtt]: expected dict for dictionary value @ data['mqtt']['embedded']. Got None
```

@balloob suggested adding `{}` after `embedded`, so I modified the config to:

```
mqtt:
  embedded: {}
```

Now, I get the following errors:

```
16-09-07 21:33:57 homeassistant.components.mqtt.server: Error initializing MQTT server
Traceback (most recent call last):
  File ""/home/hass/.homeassistant/deps/hbmqtt/broker.py"", line 184, in _build_listeners_config
    listeners_config = broker_config['listeners']
KeyError: 'listeners'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/srv/hass/hass_venv/lib/python3.4/site-packages/homeassistant/components/mqtt/server.py"", line 53, in start
    loop.run_until_complete(start_server)
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 271, in run_until_complete
    self.run_forever()
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 244, in run_forever
    self._run_once()
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 1081, in _run_once
    handle._run()
  File ""/usr/lib/python3.4/asyncio/events.py"", line 120, in _run
    self._callback(*self._args)
  File ""/usr/lib/python3.4/asyncio/tasks.py"", line 237, in _step
    result = next(coro)
  File ""/srv/hass/hass_venv/lib/python3.4/site-packages/homeassistant/components/mqtt/server.py"", line 23, in broker_coro
    broker = Broker(config, loop)
  File ""/home/hass/.homeassistant/deps/hbmqtt/broker.py"", line 156, in __init__
    self._build_listeners_config(self.config)
  File ""/home/hass/.homeassistant/deps/hbmqtt/broker.py"", line 191, in _build_listeners_config
    raise BrokerException(""Listener config not found invalid: %s"" % ke)
hbmqtt.broker.BrokerException: Listener config not found invalid: 'listeners'
16-09-07 21:33:57 homeassistant.components.mqtt: Unable to start broker and auto-configure MQTT.
16-09-07 21:33:57 homeassistant.bootstrap: component mqtt failed to initialize
16-09-07 21:33:57 asyncio: Task exception was never retrieved
future: <Task finished coro=<broker_coro() done, defined at /srv/hass/hass_venv/lib/python3.4/site-packages/homeassistant/components/mqtt/server.py:19> exception=BrokerException(""Listener config not found invalid: 'listeners'"",)>
Traceback (most recent call last):
  File ""/home/hass/.homeassistant/deps/hbmqtt/broker.py"", line 184, in _build_listeners_config
    listeners_config = broker_config['listeners']
KeyError: 'listeners'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/srv/hass/hass_venv/lib/python3.4/site-packages/homeassistant/components/mqtt/server.py"", line 53, in start
    loop.run_until_complete(start_server)
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 271, in run_until_complete
    self.run_forever()
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 244, in run_forever
    self._run_once()
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 1081, in _run_once
    handle._run()
  File ""/usr/lib/python3.4/asyncio/events.py"", line 120, in _run
    self._callback(*self._args)
  File ""/usr/lib/python3.4/asyncio/tasks.py"", line 237, in _step
    result = next(coro)
  File ""/srv/hass/hass_venv/lib/python3.4/site-packages/homeassistant/components/mqtt/server.py"", line 23, in broker_coro
    broker = Broker(config, loop)
  File ""/home/hass/.homeassistant/deps/hbmqtt/broker.py"", line 156, in __init__
    self._build_listeners_config(self.config)
  File ""/home/hass/.homeassistant/deps/hbmqtt/broker.py"", line 191, in _build_listeners_config
    raise BrokerException(""Listener config not found invalid: %s"" % ke)
hbmqtt.broker.BrokerException: Listener config not found invalid: 'listeners'
```
"
