file,method,params,startLineno,endLineno,affectedLineno,affectedOffsets,affectedVar,affectedTypes
beetsplug\bpd\__init__.py,_resolve_path,"self, path",817,839,835,27840-27849,component,"str,list"
beetsplug\bpd\__init__.py,send,"self, lines",567,579,575,19118-19123,lines,"list,str"
extra\release.py,bump_version,version,68,129,119,3450-3456,header,"str,int"
extra\release.py,bump_version,version,68,129,125,3681-3687,header,"str,int"
extra\release.py,bump_version,version,68,129,129,3785-3793,contents,"str,int"
test\test_edit.py,overwrite_contents,"self, filename",45,51,51,2262-2263,f,"file,StreamReaderWriter"
test\test_edit.py,replace_contents,"self, filename",53,62,58,2552-2553,f,"file,StreamReaderWriter"
test\test_edit.py,replace_contents,"self, filename",53,62,62,2747-2748,f,"file,StreamReaderWriter"
test\test_files.py,test_conflicting_file_appends_1,self,599,601,601,19992-19996,path,"str,tuple"
test\test_files.py,test_new_file_unchanged,self,595,597,597,19809-19813,path,"str,tuple"
test\test_files.py,test_conflicting_file_with_number_increases_number,self,607,609,609,20395-20399,path,"str,tuple"
test\test_files.py,test_conflicting_file_appends_higher_number,self,603,605,605,20189-20193,path,"str,tuple"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,126,4137-4139,id,"str,int"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,127,4191-4193,id,"str,int"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,131,4318-4324,artist,"str,int"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,131,4326-4331,album,"str,int"
test\test_importer.py,_make_track_match,"self, artist, album, number",110,115,114,3777-3783,artist,"str,int"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,134,4390-4396,artist,"str,int"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,135,4417-4422,album,"str,int"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,138,4514-4516,id,"str,int"
test\test_importer.py,_make_album_match,"self, artist, album, tracks, distance='0', missing='0'",118,140,139,4555-4557,id,"str,int"
test\test_info.py,test_collect_item_and_path,self,79,97,84,2796-2801,album,"str,MediaField"
test\test_info.py,test_collect_item_and_path,self,79,97,85,2847-2857,tracktotal,"MediaField,int"
test\test_library.py,test_destination_long_names_truncated,self,224,228,225,7847-7852,title,"str,int"
test\test_library.py,test_legalize_path_one_for_one_replacement,self,457,470,466,17402-17407,title,"str,int"
test\test_library.py,test_destination_long_names_keep_extension,self,230,234,231,8080-8085,title,"str,int"
test\test_library.py,test_legalize_path_one_for_many_replacement,self,472,486,481,17970-17975,title,"str,int"
test\test_library.py,test_no_write_permission,self,1047,1057,1049,37450-37454,path,"None,str,tuple"
test\test_library.py,test_no_write_permission,self,1047,1057,1050,37474-37478,path,"None,str,list,tuple"
test\test_library.py,test_no_write_permission,self,1047,1057,1057,37693-37697,path,"None,str,list,tuple"
test\test_library.py,test_destination_long_names_truncated,self,224,228,228,7992-7993,c,"str,list"
test\test_library.py,test_artist_falls_back_to_albumartist,self,358,363,359,12815-12821,artist,"str,int"
test\test_library.py,test_non_mbcs_characters_on_windows,self,398,409,402,14704-14709,title,"str,int"
test\test_library.py,test_destination_with_empty_component,self,434,444,439,16348-16353,title,"str,int"
test\test_library.py,test_destination_with_empty_final_component,self,446,455,451,16836-16841,title,"str,int"
test\test_library.py,test_destination_substitues_metadata_values,self,161,168,164,5563-5568,title,"str,int"
test\test_mb.py,test_parse_release_with_year,self,117,126,120,4395-4400,album,"str,list,list,dict"
test\test_mb.py,test_parse_release_with_year,self,117,126,121,4445-4453,album_id,"str,list,list,dict"
test\test_mb.py,test_parse_releasegroupid,self,243,246,246,9370-9385,releasegroup_id,"str,list"
test\test_mediafile_edge.py,test_safe_cast_special_chars_to_unicode,self,127,130,129,5074-5076,us,"None,float,str,bool,int"
test\test_mediafile_edge.py,test_safe_cast_special_chars_to_unicode,self,127,130,130,5113-5115,us,"None,float,str,bool,int"
test\test_mediafile_edge.py,test_safe_cast_float_with_no_numbers,self,132,134,134,5246-5247,v,"None,float,str,bool,int"
test\test_mediafile_edge.py,test_round_trip,self,293,297,295,10808-10812,data,"str,tuple,int"
test\test_pipeline.py,_exc_work,num='3',49,55,55,1447-1448,i,"list,int"
test\test_pipeline.py,_bub_work,num='3',59,66,66,1650-1651,i,"list,int"
test\test_pipeline.py,_work,,31,35,35,1131-1132,i,"list,int"
test\test_ui.py,test_modified_album_metadata_art_moved,self,514,521,515,17242-17249,artpath,"str,tuple"
test\test_ui.py,test_modified_album_metadata_art_moved,self,514,521,521,17443-17450,artpath,"str,tuple"
test\test_ui.py,test_delete_removes_album_art,self,475,480,476,15935-15942,artpath,"str,tuple"
test\test_ui.py,test_delete_removes_album_art,self,475,480,477,15970-15977,artpath,"str,tuple"
test\test_ui.py,test_delete_removes_album_art,self,475,480,480,16065-16072,artpath,"str,tuple"
