file,method,params,startlineno,endlineno
tornado\auth.py,_on_oauth_get_user,"self, access_token, future, user_future",520,529
tornado\auth.py,_oauth_request_parameters,"self, url, access_token, parameters={}, method='GET'",531,557
tornado\auth.py,get_auth_http_client,self,559,565
tornado\auth.py,authorize_redirect,"self, redirect_uri=None, client_id=None, client_secret=None, extra_params=None, callback=None, scope=None, response_type='code'",579,608
tornado\auth.py,_oauth_request_token_url,"self, redirect_uri=None, client_id=None, client_secret=None, code=None, extra_params=None",610,622
tornado\auth.py,oauth2_request,"self, url, callback, access_token=None, post_args=None, **args",624,670
tornado\auth.py,_on_oauth2_request,"self, future, response",672,678
tornado\auth.py,get_auth_http_client,self,680,688
tornado\auth.py,authenticate_redirect,"self, callback_uri=None, callback=None",731,747
tornado\auth.py,twitter_request,"self, path, callback=None, access_token=None, post_args=None, **args",749,813
tornado\auth.py,_on_twitter_request,"self, future, response",815,821
tornado\auth.py,_oauth_consumer_token,self,823,828
tornado\auth.py,_oauth_get_user_future,"self, access_token",830,837
tornado\auth.py,get_authenticated_user,"self, redirect_uri, code, callback",864,916
tornado\auth.py,_on_access_token,"self, future, response",918,925
tornado\auth.py,get_authenticated_user,"self, redirect_uri, client_id, client_secret, code, callback, extra_fields=None",935,980
tornado\auth.py,_on_access_token,"self, redirect_uri, client_id, client_secret, future, fields, response",982,999
tornado\auth.py,_on_get_user_info,"self, future, session, fields, user",1002,1012
tornado\auth.py,facebook_request,"self, path, callback, access_token=None, post_args=None, **args",1014,1071
tornado\auth.py,_oauth_signature,"consumer_token, method, url, parameters={}, token=None",1074,1095
tornado\auth.py,_oauth10a_signature,"consumer_token, method, url, parameters={}, token=None",1098,1119
tornado\auth.py,_oauth_escape,val,1122,1125
tornado\auth.py,_oauth_parse_response,body,1128,1139
tornado\autoreload.py,start,"io_loop=None, check_time='500'",118,135
tornado\autoreload.py,wait,,138,147
tornado\autoreload.py,watch,filename,150,155
tornado\autoreload.py,add_reload_hook,fn,158,166
tornado\autoreload.py,_reload_on_update,modify_times,169,192
tornado\autoreload.py,_check_file,"modify_times, path",195,205
tornado\autoreload.py,_reload,,208,250
tornado\autoreload.py,main,,259,333
tornado\concurrent.py,__init__,"self, exc_info",107,109
tornado\concurrent.py,activate,self,111,115
tornado\concurrent.py,clear,self,117,119
tornado\concurrent.py,__del__,self,121,124
tornado\concurrent.py,__init__,self,163,171
tornado\concurrent.py,__await__,self,182,188
tornado\concurrent.py,cancel,self,190,196
tornado\concurrent.py,cancelled,self,198,204
tornado\concurrent.py,running,self,206,208
tornado\concurrent.py,done,self,210,212
tornado\concurrent.py,_clear_tb_log,self,214,218
tornado\concurrent.py,result,"self, timeout=None",220,234
tornado\concurrent.py,exception,"self, timeout=None",236,249
tornado\concurrent.py,add_done_callback,"self, fn",251,262
tornado\concurrent.py,set_result,"self, result",264,271
tornado\concurrent.py,set_exception,"self, exception",273,278
tornado\concurrent.py,exc_info,self,280,286
tornado\concurrent.py,set_exc_info,"self, exc_info",288,307
tornado\concurrent.py,_check_done,self,309,311
tornado\concurrent.py,_set_done,self,313,321
tornado\concurrent.py,__del__,self,327,336
tornado\concurrent.py,is_future,x,346,347
tornado\concurrent.py,submit,"self, fn, *args, **kwargs",351,357
tornado\concurrent.py,shutdown,"self, wait=True",359,360
tornado\concurrent.py,run_on_executor,"*args, **kwargs",365,401
tornado\concurrent.py,run_on_executor_decorator,fn,382,394
tornado\concurrent.py,wrapper,"self, *args, **kwargs",386,393
tornado\concurrent.py,return_future,f,407,490
tornado\concurrent.py,wrapper,"*args, **kwargs",448,489
tornado\concurrent.py,handle_error,"typ, value, tb",455,457
tornado\concurrent.py,run_callback,future,482,487
tornado\concurrent.py,chain_future,"a, b",493,510
tornado\concurrent.py,copy,future,499,509
tornado\curl_httpclient.py,initialize,"self, io_loop, max_clients='10', defaults=None",40,66
tornado\curl_httpclient.py,close,self,68,75
tornado\curl_httpclient.py,fetch_impl,"self, request, callback",77,80
tornado\curl_httpclient.py,_handle_socket,"self, event, fd, multi, data",82,110
tornado\curl_httpclient.py,_set_timeout,"self, msecs",112,117
tornado\curl_httpclient.py,_handle_events,"self, fd, events",119,135
tornado\curl_httpclient.py,_handle_timeout,self,137,166
tornado\curl_httpclient.py,_handle_force_timeout,self,168,180
tornado\curl_httpclient.py,_finish_pending_requests,self,182,194
tornado\curl_httpclient.py,_process_queue,self,196,233
tornado\curl_httpclient.py,_finish,"self, curl, curl_error=None, curl_message=None",235,271
tornado\curl_httpclient.py,handle_callback_exception,"self, callback",273,274
tornado\curl_httpclient.py,_curl_create,self,276,281
tornado\curl_httpclient.py,_curl_setup_request,"self, curl, request, buffer, headers",283,462
tornado\curl_httpclient.py,write_function,chunk,309,310
tornado\curl_httpclient.py,ioctl,cmd,414,416
tornado\curl_httpclient.py,_curl_header_callback,"self, headers, header_callback, header_line",464,480
tornado\curl_httpclient.py,_curl_debug,"self, debug_type, debug_msg",482,490
tornado\curl_httpclient.py,__init__,"self, errno, message",494,496
tornado\escape.py,xhtml_escape,value,57,69
tornado\escape.py,xhtml_unescape,value,72,74
tornado\escape.py,json_encode,value,80,88
tornado\escape.py,json_decode,value,91,93
tornado\escape.py,squeeze,value,96,98
tornado\escape.py,url_escape,"value, plus=True",101,113
tornado\escape.py,url_unescape,"value, encoding='utf-8', plus=True",120,141
tornado\escape.py,url_unescape,"value, encoding='utf-8', plus=True",145,170
tornado\escape.py,parse_qs_bytes,"qs, keep_blank_values=False, strict_parsing=False",172,187
tornado\escape.py,utf8,value,193,205
tornado\escape.py,to_unicode,value,210,222
tornado\escape.py,to_basestring,value,238,253
tornado\escape.py,recursive_unicode,obj,256,270
tornado\escape.py,linkify,"text, shorten=False, extra_params='', require_protocol=False, permitted_protocols=['http', 'https']",282,375
tornado\escape.py,make_link,m,316,369
tornado\escape.py,_convert_entity,m,378,390
tornado\escape.py,_build_unicode_map,,393,397
tornado\gen.py,isawaitable,x,124,125
tornado\gen.py,_value_from_stopiteration,e,157,169
tornado\gen.py,engine,func,172,204
tornado\gen.py,wrapper,"*args, **kwargs",191,203
tornado\gen.py,final_callback,future,195,199
tornado\gen.py,coroutine,"func, replace_callback=True",207,242
tornado\gen.py,_make_coroutine_wrapper,"func, replace_callback",245,309
tornado\gen.py,wrapper,"*args, **kwargs",257,308
tornado\gen.py,__init__,"self, value=None",332,336
tornado\gen.py,__init__,"self, *args, **kwargs",392,409
tornado\gen.py,done,self,411,417
tornado\gen.py,next,self,419,430
tornado\gen.py,_done_callback,"self, done",432,436
tornado\gen.py,_return_result,"self, done",438,445
tornado\gen.py,__aiter__,self,447,449
tornado\gen.py,__anext__,self,451,455
tornado\gen.py,start,"self, runner",464,469
tornado\gen.py,is_ready,self,471,476
tornado\gen.py,get_result,self,478,484
tornado\gen.py,__init__,"self, key",502,503
tornado\gen.py,start,"self, runner",505,507
tornado\gen.py,is_ready,self,509,510
tornado\gen.py,get_result,self,512,513
tornado\gen.py,__init__,"self, key",522,523
tornado\gen.py,start,"self, runner",525,526
tornado\gen.py,is_ready,self,528,529
tornado\gen.py,get_result,self,531,532
tornado\gen.py,__init__,"self, keys",546,547
tornado\gen.py,start,"self, runner",549,550
tornado\gen.py,is_ready,self,552,553
tornado\gen.py,get_result,self,555,556
tornado\gen.py,Task,"func, *args, **kwargs",559,585
tornado\gen.py,handle_exception,"typ, value, tb",573,577
tornado\gen.py,set_result,result,579,582
tornado\gen.py,__init__,"self, future, io_loop=None",589,596
tornado\gen.py,start,"self, runner",598,606
tornado\gen.py,is_ready,self,608,612
tornado\gen.py,get_result,self,614,618
tornado\gen.py,_contains_yieldpoint,children,621,631
tornado\gen.py,multi,"children, quiet_exceptions=()",634,683
tornado\gen.py,__init__,"self, children, quiet_exceptions=()",707,721
tornado\gen.py,start,"self, runner",723,725
tornado\gen.py,is_ready,self,727,731
tornado\gen.py,get_result,self,733,751
tornado\gen.py,multi_future,"children, quiet_exceptions=()",754,808
tornado\gen.py,callback,f,783,801
tornado\gen.py,maybe_future,x,811,829
tornado\gen.py,with_timeout,"timeout, future, io_loop=None, quiet_exceptions=()",832,890
tornado\gen.py,error_callback,future,865,871
tornado\gen.py,timeout_callback,,873,876
tornado\gen.py,sleep,duration,893,909
tornado\gen.py,__init__,"self, gen, result_future, first_yielded",938,956
tornado\gen.py,register_callback,"self, key",958,966
tornado\gen.py,is_ready,"self, key",968,972
tornado\gen.py,set_result,"self, key, result",974,983
tornado\gen.py,pop_result,"self, key",985,988
tornado\gen.py,run,self,990,1049
tornado\gen.py,handle_yield,"self, yielded",1051,1099
tornado\gen.py,start_yield_point,,1062,1072
tornado\gen.py,cb,,1081,1083
tornado\gen.py,result_callback,"self, key",1101,1103
tornado\gen.py,handle_exception,"self, typ, value, tb",1105,1112
tornado\gen.py,_deactivate_stack_context,self,1114,1117
tornado\gen.py,_argument_adapter,callback,1122,1136
tornado\gen.py,wrapper,"*args, **kwargs",1129,1135
tornado\gen.py,_wrap_awaitable,x,1154,1197
tornado\gen.py,convert_yielded,yielded,1200,1222
tornado\http1connection.py,__init__,self,37,38
tornado\http1connection.py,__init__,"self, logger",46,47
tornado\http1connection.py,__enter__,self,49,50
tornado\http1connection.py,__exit__,"self, typ, value, tb",52,55
tornado\http1connection.py,__init__,"self, no_keep_alive=False, chunk_size=None, max_header_size=None, header_timeout=None, max_body_size=None, body_timeout=None, decompress=False",61,81
tornado\http1connection.py,__init__,"self, stream, is_client, params=None, context=None",90,136
tornado\http1connection.py,read_response,"self, delegate",138,151
tornado\http1connection.py,_read_message,"self, delegate",153,261
tornado\http1connection.py,_clear_callbacks,self,263,273
tornado\http1connection.py,set_close_callback,"self, callback",275,281
tornado\http1connection.py,_on_connection_close,self,283,293
tornado\http1connection.py,close,self,295,300
tornado\http1connection.py,detach,self,302,315
tornado\http1connection.py,set_body_timeout,"self, timeout",317,322
tornado\http1connection.py,set_max_body_size,"self, max_body_size",324,329
tornado\http1connection.py,write_headers,"self, start_line, headers, chunk=None, callback=None",331,394
tornado\http1connection.py,_format_chunk,"self, chunk",396,409
tornado\http1connection.py,write,"self, chunk, callback=None",411,430
tornado\http1connection.py,finish,self,432,459
tornado\http1connection.py,_on_write_complete,"self, future",461,472
tornado\http1connection.py,_can_keep_alive,"self, start_line, headers",474,486
tornado\http1connection.py,_finish_request,"self, future",488,497
tornado\http1connection.py,_parse_headers,"self, data",499,514
tornado\http1connection.py,_read_body,"self, code, headers, delegate",516,557
tornado\http1connection.py,_read_fixed_body,"self, content_length, delegate",559,569
tornado\http1connection.py,_read_chunked_body,"self, delegate",571,595
tornado\http1connection.py,_read_body_until_close,"self, delegate",597,602
tornado\http1connection.py,__init__,"self, delegate, chunk_size",608,611
tornado\http1connection.py,headers_received,"self, start_line, headers",613,622
tornado\http1connection.py,data_received,"self, chunk",624,639
tornado\http1connection.py,finish,self,641,651
tornado\http1connection.py,on_connection_close,self,653,654
tornado\http1connection.py,__init__,"self, stream, params=None, context=None",659,671
tornado\http1connection.py,close,self,673,685
tornado\http1connection.py,start_serving,"self, delegate",687,696
tornado\http1connection.py,_server_request_loop,"self, delegate",698,722
tornado\httpclient.py,__init__,"self, async_client_class=None, **kwargs",74,79
tornado\httpclient.py,__del__,self,81,82
tornado\httpclient.py,close,self,84,89
tornado\httpclient.py,fetch,"self, request, **kwargs",91,103
tornado\httpclient.py,configurable_base,cls,143,145
tornado\httpclient.py,configurable_default,cls,147,150
tornado\httpclient.py,_async_clients,cls,152,157
tornado\httpclient.py,__new__,"cls, io_loop=None, force_instance=False, **kwargs",159,176
tornado\httpclient.py,initialize,"self, io_loop, defaults=None",178,183
tornado\httpclient.py,close,self,185,204
tornado\httpclient.py,fetch,"self, request, callback=None, raise_error=True, **kwargs",206,258
tornado\httpclient.py,handle_future,future,239,249
tornado\httpclient.py,handle_response,response,252,256
tornado\httpclient.py,fetch_impl,"self, request, callback",260,261
tornado\httpclient.py,configure,"cls, impl, **kwargs",263,283
tornado\httpclient.py,__init__,"self, url, method='GET', headers=None, body=None, auth_username=None, auth_password=None, auth_mode=None, connect_timeout=None, request_timeout=None, if_modified_since=None, follow_redirects=None, max_redirects=None, user_agent=None, use_gzip=None, network_interface=None, streaming_callback=None, header_callback=None, prepare_curl_callback=None, proxy_host=None, proxy_port=None, proxy_username=None, proxy_password=None, allow_nonstandard_methods=None, validate_cert=None, ca_certs=None, allow_ipv6=None, client_key=None, client_cert=None, body_producer=None, expect_100_continue=False, decompress_response=None, ssl_options=None",302,458
tornado\httpclient.py,headers,self,460,462
tornado\httpclient.py,headers,"self, value",464,469
tornado\httpclient.py,body,self,471,473
tornado\httpclient.py,body,"self, value",475,477
tornado\httpclient.py,body_producer,self,479,481
tornado\httpclient.py,body_producer,"self, value",483,485
tornado\httpclient.py,streaming_callback,self,487,489
tornado\httpclient.py,streaming_callback,"self, value",491,493
tornado\httpclient.py,header_callback,self,495,497
tornado\httpclient.py,header_callback,"self, value",499,501
tornado\httpclient.py,prepare_curl_callback,self,503,505
tornado\httpclient.py,prepare_curl_callback,"self, value",507,509
tornado\httpclient.py,__init__,"self, request, code, headers=None, buffer=None, effective_url=None, error=None, request_time=None, time_info=None, reason=None",542,570
tornado\httpclient.py,_get_body,self,572,578
tornado\httpclient.py,rethrow,self,582,585
tornado\httpclient.py,__repr__,self,587,589
tornado\httpclient.py,__init__,"self, code, message=None, response=None",606,610
tornado\httpclient.py,__str__,self,612,613
tornado\httpclient.py,__init__,"self, request, defaults",621,623
tornado\httpclient.py,__getattr__,"self, name",625,632
tornado\httpclient.py,main,,635,658
tornado\httpserver.py,__init__,"self, *args, **kwargs",128,134
tornado\httpserver.py,initialize,"self, request_callback, no_keep_alive=False, io_loop=None, xheaders=False, ssl_options=None, protocol=None, decompress_request=False, chunk_size=None, max_header_size=None, idle_connection_timeout=None, body_timeout=None, max_body_size=None, max_buffer_size=None",136,156
tornado\httpserver.py,configurable_base,cls,158,160
tornado\httpserver.py,configurable_default,cls,162,164
tornado\httpserver.py,close_all_connections,self,166,171
tornado\httpserver.py,handle_stream,"self, stream, address",173,179
tornado\httpserver.py,start_request,"self, server_conn, request_conn",181,182
tornado\httpserver.py,on_close,"self, server_conn",184,185
tornado\httpserver.py,__init__,"self, stream, address, protocol",189,212
tornado\httpserver.py,__str__,self,214,223
tornado\httpserver.py,_apply_xheaders,"self, headers",225,238
tornado\httpserver.py,_unapply_xheaders,self,240,247
tornado\httpserver.py,__init__,"self, server, server_conn, request_conn",254,265
tornado\httpserver.py,headers_received,"self, start_line, headers",267,275
tornado\httpserver.py,data_received,"self, chunk",277,281
tornado\httpserver.py,finish,self,283,290
tornado\httpserver.py,on_connection_close,self,292,297
tornado\httpserver.py,_cleanup,self,299,301
tornado\httputil.py,__init__,"self, size",81,84
tornado\httputil.py,__missing__,"self, key",86,96
tornado\httputil.py,__init__,"self, *args, **kwargs",129,140
tornado\httputil.py,add,"self, name, value",144,153
tornado\httputil.py,get_list,"self, name",155,158
tornado\httputil.py,get_all,self,160,168
tornado\httputil.py,parse_line,"self, line",170,185
tornado\httputil.py,parse,"cls, headers",187,199
tornado\httputil.py,__setitem__,"self, name, value",203,206
tornado\httputil.py,__getitem__,"self, name",208,209
tornado\httputil.py,__delitem__,"self, name",211,214
tornado\httputil.py,__len__,self,216,217
tornado\httputil.py,__iter__,self,219,220
tornado\httputil.py,copy,self,222,224
tornado\httputil.py,__init__,"self, method=None, uri=None, version='HTTP/1.0', headers=None, body=None, host=None, files=None, connection=None, start_line=None",324,349
tornado\httputil.py,supports_http_1_1,self,351,359
tornado\httputil.py,cookies,self,361,372
tornado\httputil.py,write,"self, chunk, callback=None",374,384
tornado\httputil.py,finish,self,386,394
tornado\httputil.py,full_url,self,396,398
tornado\httputil.py,request_time,self,400,405
tornado\httputil.py,get_ssl_certificate,"self, binary_form=False",407,430
tornado\httputil.py,_parse_body,self,432,439
tornado\httputil.py,__repr__,self,441,445
tornado\httputil.py,start_request,"self, server_conn, request_conn",470,480
tornado\httputil.py,on_close,"self, server_conn",482,488
tornado\httputil.py,headers_received,"self, start_line, headers",496,509
tornado\httputil.py,data_received,"self, chunk",511,516
tornado\httputil.py,finish,self,518,520
tornado\httputil.py,on_connection_close,self,522,528
tornado\httputil.py,write_headers,"self, start_line, headers, chunk=None, callback=None",536,550
tornado\httputil.py,write,"self, chunk, callback=None",552,558
tornado\httputil.py,finish,self,560,563
tornado\httputil.py,url_concat,"url, args",566,584
tornado\httputil.py,_parse_request_range,range_header,600,646
tornado\httputil.py,_get_content_range,"start, end, total",649,661
tornado\httputil.py,_int_or_none,val,664,668
tornado\httputil.py,parse_body_arguments,"content_type, body, arguments, files, headers=None",671,704
tornado\httputil.py,parse_multipart_form_data,"boundary, data, arguments, files",707,750
tornado\httputil.py,format_timestamp,ts,753,771
tornado\httputil.py,parse_request_start_line,line,778,793
tornado\httputil.py,parse_response_start_line,line,800,813
tornado\httputil.py,_parseparam,s,822,832
tornado\httputil.py,_parse_header,line,835,855
tornado\httputil.py,_encode_header,"key, pdict",858,875
tornado\httputil.py,doctests,,878,880
tornado\httputil.py,split_host_and_port,netloc,883,897
tornado\ioloop.py,instance,,148,162
tornado\ioloop.py,initialized,,164,167
tornado\ioloop.py,install,self,169,177
tornado\ioloop.py,clear_instance,,179,186
tornado\ioloop.py,current,instance=True,188,210
tornado\ioloop.py,make_current,self,212,225
tornado\ioloop.py,clear_current,,227,229
tornado\ioloop.py,configurable_base,cls,231,233
tornado\ioloop.py,configurable_default,cls,235,245
tornado\ioloop.py,initialize,"self, make_current=None",247,254
tornado\ioloop.py,close,"self, all_fds=False",256,281
tornado\ioloop.py,add_handler,"self, fd, handler, events",283,300
