src\ralph\lib\permissions\models.py,_init_object_permissions,173,181,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",174,getattr
src\ralph\lib\permissions\views.py,__new__,47,55,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",52,getattr
src\ralph\lib\permissions\tests\test_api.py,test_user_should_get_model_when_he_has_any_permission,124,133,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",131,getattr
src\ralph\lib\permissions\tests\test_permissions_per_object.py,test_get_objects_for_user,120,132,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",131,getattr
src\ralph\lib\polymorphic\models.py,iterator,25,84,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",34,getattr
src\ralph\lib\polymorphic\models.py,iterator,25,84,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",61,getattr
src\ralph\lib\polymorphic\tests\tests_models.py,test_polymorphic_metaclass,33,35,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",35,getattr
src\ralph\lib\table\table.py,get_headers,52,68,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",62,getattr
src\ralph\lib\table\table.py,get_field_value,70,98,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",83,getattr
src\ralph\lib\table\table.py,get_table_content,100,129,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",125,getattr
src\ralph\lib\transitions\forms.py,__init__,31,55,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",47,getattr
src\ralph\lib\transitions\forms.py,clean,57,70,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",62,getattr
src\ralph\lib\transitions\forms.py,clean,57,70,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",63,getattr
src\ralph\lib\transitions\models.py,_generate_transition_history,50,78,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",54,getattr
src\ralph\lib\transitions\models.py,_check_action_with_instances,177,180,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",179,getattr
src\ralph\lib\transitions\models.py,_create_graph_from_actions,192,201,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",197,getattr
src\ralph\lib\transitions\models.py,_create_graph_from_actions,192,201,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",199,getattr
src\ralph\lib\transitions\models.py,run_field_transition,234,297,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",260,getattr
src\ralph\lib\transitions\models.py,run_field_transition,234,297,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",270,getattr
src\ralph\lib\transitions\models.py,get_available_transitions_for_field,300,318,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",314,getattr
src\ralph\lib\transitions\models.py,get_pure_actions,390,392,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",392,getattr
src\ralph\lib\transitions\models.py,has_form,395,399,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",397,getattr
src\ralph\lib\transitions\models.py,create_permission,498,509,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",503,getattr
src\ralph\lib\transitions\views.py,collect_actions,38,45,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",40,getattr
src\ralph\lib\transitions\views.py,collect_actions,38,45,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",42,getattr
src\ralph\lib\transitions\views.py,form_fields_from_actions,47,82,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",51,getattr
src\ralph\lib\transitions\templatetags\transitions_tags.py,available_transitions,6,22,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",11,getattr
src\ralph\lib\transitions\tests\test_forms.py,test_action_choices,18,25,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",25,getattr
src\ralph\reports\forms.py,clean,9,16,,,,,,"03979d368f885d566822ca101fb23ad17e2b573d, ed8f859e1679ba68b0db4b0e2b374913136f54f5, fe4402c0984d0bc9c8e5287436405a58d55d0309, da09c436a0c7724f5486ab8911dd959609d5010b",11,getattr
