file,method,params,startlineno,endlineno
src\ralph\admin\mixins.py,get_queryset,"self, *args, **kwargs",270,273
src\ralph\admin\mixins.py,media,self,282,284
src\ralph\admin\mixins.py,get_context_data,"self, **kwargs",302,308
src\ralph\admin\mixins.py,get_queryset,"self, request",323,329
src\ralph\admin\mixins.py,get_list_display,"self, request",331,361
src\ralph\admin\mixins.py,bulk_edit_action,"self, request, queryset",363,374
src\ralph\admin\sites.py,_get_views,"self, admin",18,19
src\ralph\admin\sites.py,register,"self, model_or_iterable, *args, **kwargs",21,29
src\ralph\admin\sites.py,get_urls,"self, *args, **kwargs",31,49
src\ralph\admin\sites.py,get_extra_view_menu_items,self,51,68
src\ralph\admin\sites.py,get_item,"model, view, change_view=False",55,59
src\ralph\admin\sitetrees.py,ralph_item,"*args, **kwargs",17,39
src\ralph\admin\sitetrees.py,get_menu_items_for_admin,"name, perm",45,48
src\ralph\admin\sitetrees.py,section,"section_name, app, model",52,80
src\ralph\admin\widgets.py,media,self,27,34
src\ralph\admin\widgets.py,render,"self, name, value, attrs=None",37,39
src\ralph\admin\widgets.py,__init__,"self, attrs=None, choices=()",43,45
src\ralph\admin\widgets.py,media,self,47,51
src\ralph\admin\widgets.py,value_from_datadict,"self, data, files, name",54,58
src\ralph\admin\widgets.py,render,"self, name, value, attrs=None, choices=()",60,69
src\ralph\admin\widgets.py,render_all_option,"self, slug",73,77
src\ralph\admin\widgets.py,render_option,"self, selected_choices, option_value, option_label",79,86
src\ralph\admin\widgets.py,render_options,"self, choices, selected_choices",89,126
src\ralph\admin\widgets.py,__init__,"self, field, admin_site, attrs=None, using=None, **kwargs",130,137
src\ralph\admin\widgets.py,media,self,139,142
src\ralph\admin\widgets.py,get_url_parameters,self,145,149
src\ralph\admin\widgets.py,get_related_url,"self, info, action, *args",151,155
src\ralph\admin\widgets.py,render,"self, name, value, attrs=None",158,280
src\ralph\admin\templatetags\admin_change_list.py,admin_paginator_number,"cl, i",11,27
src\ralph\admin\templatetags\ralph_tags.py,download_attachment,context,22,28
src\ralph\admin\templatetags\ralph_tags.py,views_tabs,"context, views, name=None, obj=None",33,48
src\ralph\admin\templatetags\ralph_tags.py,contextual_search_form,"context, search_url, search_fields",51,58
src\ralph\admin\templatetags\ralph_tags.py,ralph_submit_row,context,61,72
src\ralph\admin\templatetags\ralph_tags.py,get_attr,"obj, attr",75,84
src\ralph\admin\templatetags\ralph_tags.py,get_verbose_name,"obj, name",87,96
src\ralph\admin\templatetags\ralph_tags.py,transition_history,obj,99,122
src\ralph\admin\templatetags\ralph_tags.py,raven_js,,126,131
src\ralph\admin\tests\tests_autocomplete.py,setUp,self,11,22
src\ralph\admin\tests\tests_autocomplete.py,test_or,self,24,32
src\ralph\admin\tests\tests_autocomplete.py,test_or_empty,self,34,42
src\ralph\admin\tests\tests_autocomplete.py,test_not_or,self,44,52
src\ralph\admin\tests\tests_autocomplete.py,test_not_or_empty,self,54,62
src\ralph\admin\tests\tests_fields.py,test_extend_empty_fields_at_the_end,self,36,46
src\ralph\admin\tests\tests_fields.py,test_extend_empty_fields_at_the_end_with_empty_row,self,49,59
src\ralph\admin\tests\tests_fields.py,test_works_for_single_value_each,self,62,69
src\ralph\admin\tests\tests_fields.py,test_works_for_multi_value_each,self,71,78
src\ralph\admin\tests\tests_fields.py,test_works_for_multi_value_with_empty_holes,self,80,88
src\ralph\admin\tests\tests_fields.py,test_works_for_multi_value_with_empty_holes_at_the_end,self,90,98
src\ralph\admin\tests\tests_fields.py,test_works_for_multi_value_with_extension_to_longest_field,self,100,108
src\ralph\admin\tests\tests_fields.py,test_valid_when_different_count,self,110,118
src\ralph\admin\tests\tests_fields.py,test_not_valid_when_empty_multivalues,self,120,126
src\ralph\admin\tests\tests_fields.py,test_not_valid_when_none_multivalue_passed,self,128,136
src\ralph\admin\tests\tests_fields.py,test_field_works_for_single_value,self,140,143
src\ralph\admin\tests\tests_fields.py,test_field_works_for_multi_value,self,145,148
src\ralph\admin\tests\tests_fields.py,test_field_not_valid_when_duplicates,self,150,154
src\ralph\admin\tests\tests_fields.py,test_field_valid_when_duplicates_allowed,self,156,159
src\ralph\admin\tests\tests_fields.py,test_field_strips_whitespaces,self,161,164
src\ralph\admin\tests\tests_fields.py,test_field_allows_blank_elements,self,166,169
src\ralph\admin\tests\tests_filters.py,setUpClass,cls,33,56
src\ralph\admin\tests\tests_filters.py,test_date_format_to_human,self,58,60
src\ralph\admin\tests\tests_filters.py,test_boolean_filter,self,62,73
src\ralph\admin\tests\tests_filters.py,test_choices_filter,self,75,98
src\ralph\admin\tests\tests_filters.py,test_text_filter,self,100,111
src\ralph\admin\tests\tests_filters.py,test_text_filter_with_separator,self,113,124
src\ralph\admin\tests\tests_filters.py,test_text_filter_with_separator_and_whitespace,self,126,137
src\ralph\admin\tests\tests_filters.py,test_text_filter_contains,self,139,150
src\ralph\admin\tests\tests_filters.py,test_date_filter,self,152,166
src\ralph\admin\tests\tests_filters.py,test_date_filter_start,self,168,182
src\ralph\admin\tests\tests_filters.py,test_date_filter_end,self,184,198
src\ralph\admin\tests\tests_filters.py,test_related_field,self,200,213
src\ralph\admin\tests\tests_filters.py,test_decimal_filter,self,215,229
src\ralph\admin\tests\tests_filters.py,test_decimal_filter_start,self,231,245
src\ralph\admin\tests\tests_filters.py,test_decimal_filter_end,self,247,261
src\ralph\admin\tests\tests_filters.py,test_liquidated_status_filter,self,263,284
src\ralph\admin\tests\tests_functional.py,new_test_view,"klass, view_name=None",29,37
src\ralph\admin\tests\tests_functional.py,setUp,self,43,48
src\ralph\admin\tests\tests_functional.py,_register_model_in_admin,"self, model, admin_model=RalphAdmin",50,52
src\ralph\admin\tests\tests_functional.py,test_dynamic_register_model_to_admin_panel,self,54,62
src\ralph\admin\tests\tests_functional.py,test_extra_list_view_via_class_attr,self,64,77
src\ralph\admin\tests\tests_functional.py,test_extra_change_view_via_class_attr,self,80,95
src\ralph\admin\tests\tests_functional.py,test_visit_extra_list_view,self,98,109
src\ralph\admin\tests\tests_functional.py,test_visit_extra_detail_view,self,111,125
src\ralph\admin\tests\tests_functional.py,test_extra_list_view_via_decorator,self,127,143
src\ralph\admin\tests\tests_functional.py,test_extra_change_view_via_decorator,self,146,164
src\ralph\admin\tests\tests_functional.py,test_register_decorator_raise_value_error_incorrect_view_type,self,167,175
src\ralph\admin\tests\tests_functional.py,test_register_decorator_raise_value_error_incorrect_target_view,self,177,185
src\ralph\admin\tests\tests_functional.py,test_many_tabs_link,self,187,209
src\ralph\admin\tests\tests_functional.py,_change_list_factory,"self, model, model_admin, request, list_display=None",214,229
src\ralph\admin\tests\tests_functional.py,_get_ordering_list,"self, model, model_admin, params, list_display",232,242
src\ralph\admin\tests\tests_functional.py,test_sort_related,"self, ordering_params, list_display, expected_ordering",244,309
src\ralph\admin\tests\tests_helpers.py,test_return_ok_when_simply_field,self,10,13
src\ralph\admin\tests\tests_helpers.py,test_return_ok_when_long_path,self,15,17
src\ralph\admin\tests\tests_helpers.py,test_raise_exception_when_no_field,self,19,22
src\ralph\admin\tests\tests_helpers.py,test_getattr_dunder,self,24,33
src\ralph\admin\tests\tests_multiadd.py,setUp,self,17,29
src\ralph\admin\tests\tests_multiadd.py,tests_multi_add_bo,self,31,53
src\ralph\admin\tests\tests_multiadd.py,test_multi_add_dc_with_not_required_field,self,55,77
src\ralph\admin\tests\tests_multiadd.py,test_multi_add_is_empty_field,self,79,95
src\ralph\admin\tests\tests_multiadd.py,test_multi_add_smaller_number_of_lines,self,97,113
src\ralph\admin\tests\tests_multiadd.py,test_multi_add_duplicate_sn,self,115,134
src\ralph\admin\tests\tests_multiadd.py,test_multi_add_barcode_and_sn_empty,self,137,156
src\ralph\admin\tests\tests_multiadd.py,test_multi_add_is_sn_exists,self,159,183
src\ralph\admin\tests\tests_multiadd.py,tests_multi_add_validation_integer,self,186,211
src\ralph\admin\tests\tests_widgets.py,setUp,self,8,16
src\ralph\admin\tests\tests_widgets.py,test_render,self,18,22
src\ralph\admin\tests\tests_widgets.py,test_render_selected_option,self,24,27
src\ralph\admin\tests\tests_widgets.py,test_get_value_from_dict,self,29,35
src\ralph\admin\views\extra.py,dispatch,"self, request, model, views, *args, **kwargs",22,25
src\ralph\admin\views\extra.py,post_register,"cls, namespace, model",27,40
src\ralph\admin\views\extra.py,get_name,self,43,48
src\ralph\admin\views\extra.py,get_extra_view_base_template,self,50,55
src\ralph\admin\views\extra.py,get_context_data,"self, **kwargs",57,63
src\ralph\admin\views\extra.py,get_template_names,self,65,75
src\ralph\admin\views\extra.py,get_context_data,"self, **kwargs",82,85
src\ralph\admin\views\extra.py,get_url_pattern,"cls, model",87,90
src\ralph\admin\views\extra.py,__new__,"cls, name, bases, attrs",95,106
src\ralph\admin\views\extra.py,dispatch,"self, request, model, pk, *args, **kwargs",122,124
src\ralph\admin\views\extra.py,get_context_data,"self, **kwargs",126,131
src\ralph\admin\views\extra.py,get_url_pattern,"cls, model",133,136
src\ralph\admin\views\extra.py,dispatch,"self, request, model, pk, *args, **kwargs",142,157
src\ralph\admin\views\main.py,__init__,"self, request, *args, **kwargs",12,14
src\ralph\admin\views\main.py,get_filters_params,"self, params=None",16,21
src\ralph\admin\views\main.py,get_ordering_from_related_model_admin,"self, prefix, field_name",23,42
src\ralph\admin\views\main.py,get_ordering,"self, request, queryset",44,55
src\ralph\admin\views\main.py,get_queryset,"self, request",57,61
src\ralph\admin\views\multiadd.py,dispatch,"self, request, object_pk, model, *args, **kwargs",29,40
src\ralph\admin\views\multiadd.py,get_form,self,42,68
src\ralph\admin\views\multiadd.py,get_context_data,"self, **kwargs",70,75
src\ralph\admin\views\multiadd.py,post,"self, request, *args, **kwargs",77,88
src\ralph\admin\views\multiadd.py,form_invalid,"self, form",90,93
src\ralph\admin\views\multiadd.py,get_url_name,self,95,101
src\ralph\admin\views\multiadd.py,_get_ancestors_pointers,"self, model",103,108
src\ralph\admin\views\multiadd.py,form_valid,"self, form",110,144
src\ralph\admin\views\multiadd.py,multiadd_info_fields,self,166,168
src\ralph\admin\views\multiadd.py,get_multiadd_fields,"self, obj=None",170,171
src\ralph\admin\views\multiadd.py,get_url_name,"self, with_namespace=True",173,174
src\ralph\admin\views\multiadd.py,add_view,"self, request, form_url='', extra_context=None",176,183
src\ralph\admin\views\multiadd.py,change_view,"self, request, object_id, form_url='', extra_context=None",185,194
src\ralph\admin\views\multiadd.py,get_urls,self,197,207
src\ralph\admin\views\multiadd.py,response_add,"self, request, obj, post_url_continue=None",209,219
src\ralph\api\permissions.py,has_permission,"self, request, view",9,14
src\ralph\api\routers.py,get_api_root_view,self,17,54
src\ralph\api\routers.py,_check_viewset_permissions,"self, request, viewset",30,31
src\ralph\api\routers.py,get,"self, request, *args, **kwargs",33,52
src\ralph\api\serializers.py,__init__,"self, choices, **kwargs",38,41
src\ralph\api\serializers.py,to_representation,"self, obj",43,50
src\ralph\api\serializers.py,to_internal_value,"self, data",52,61
src\ralph\api\serializers.py,__init__,"self, lookup_fields, *args, **kwargs",68,70
src\ralph\api\serializers.py,to_internal_value,"self, data",72,85
src\ralph\api\serializers.py,__new__,"cls, name, bases, attrs",95,102
src\ralph\api\serializers.py,serializer_related_field,self,122,131
src\ralph\api\serializers.py,get_default_field_names,"self, declared_fields, model_info",133,144
src\ralph\api\serializers.py,get_fields,"self, *args, **kwargs",147,156
src\ralph\api\serializers.py,build_field,"self, field_name, info, model_class, nested_depth",158,170
src\ralph\api\serializers.py,build_nested_field,"self, field_name, relation_info, nested_depth",172,199
src\ralph\api\serializers.py,build_field,"self, *args, **kwargs",210,220
src\ralph\api\serializers.py,__new__,"cls, name, bases, attrs",227,236
src\ralph\api\utils.py,__init__,"self, *args, **kwargs",18,34
src\ralph\api\utils.py,get_queryset,self,36,42
src\ralph\api\utils.py,get_queryset,self,51,59
src\ralph\api\utils.py,get_serializer,"self, *args, **kwargs",61,73
src\ralph\api\utils.py,__init__,"self, *args, **kwargs",82,84
src\ralph\api\utils.py,to_representation,"self, data",86,90
src\ralph\api\utils.py,many_init,"cls, *args, **kwargs",101,119
src\ralph\api\viewsets.py,__init__,"self, *args, **kwargs",28,30
src\ralph\api\viewsets.py,_set_admin_search_fields,self,32,48
src\ralph\api\viewsets.py,__init__,"self, *args, **kwargs",63,72
src\ralph\api\viewsets.py,get_serializer_class,self,75,103
src\ralph\api\viewsets.py,__new__,"cls, name, bases, attrs",110,116
src\ralph\api\viewsets.py,__init__,"self, *args, **kwargs",126,129
src\ralph\api\viewsets.py,get_queryset,self,131,157
src\ralph\api\tests\api.py,validate_name,"self, value",32,33
src\ralph\api\tests\test_routers.py,test_router_user_has_access_to_foo,self,10,15
src\ralph\api\tests\test_routers.py,test_router_user_has_not_access_to_foo,self,17,22
src\ralph\api\tests\test_routers.py,test_router_user_not_staff_has_not_access_to_foo,self,24,29
src\ralph\api\tests\test_serializers.py,setUp,self,24,25
src\ralph\api\tests\test_serializers.py,test_reversed_choices,self,27,32
src\ralph\api\tests\test_serializers.py,test_to_representation_should_return_choice_text,self,36,39
src\ralph\api\tests\test_serializers.py,test_to_internal_value_should_map_choice_text_to_id,self,42,45
src\ralph\api\tests\test_serializers.py,test_to_internal_value_with_choice_not_found_should_raise_validation_error,self,48,50
src\ralph\api\tests\test_serializers.py,setUp,self,54,57
src\ralph\api\tests\test_serializers.py,test_get_serializer_related_field_when_safe_request,self,59,66
src\ralph\api\tests\test_serializers.py,test_get_serializer_related_field_when_not_safe_request,self,69,76
src\ralph\api\tests\test_serializers.py,test_serializer_request_assigned_to_related_field,self,79,87
src\ralph\api\tests\test_serializers.py,test_serializer_request_assigned_to_related_declared_field,self,89,97
src\ralph\api\tests\test_viewsets.py,setUp,self,28,41
src\ralph\api\tests\test_viewsets.py,test_should_raise_attributeerror_when_ralph_permission_missing,self,43,45
src\ralph\api\tests\test_viewsets.py,test_should_raise_attributeerror_when_permission_for_object_filter_missing,self,47,49
src\ralph\api\tests\test_viewsets.py,test_get_serializer_class_should_return_base_when_safe_request,self,51,55
src\ralph\api\tests\test_viewsets.py,test_get_serializer_class_should_return_dynamic_when_not_safe_request,self,57,70
src\ralph\api\tests\test_viewsets.py,test_get_serializer_class_should_return_defined_when_not_safe_request_and_save_serializer_class_defined,self,73,77
src\ralph\api\tests\test_viewsets.py,test_extend_filter_fields,self,79,88
src\ralph\api\tests\test_viewsets.py,test_options_filtering,self,90,92
src\ralph\api\tests\test_viewsets.py,test_get_filter_fields_from_admin,self,96,99
src\ralph\api\tests\_base.py,setUpClass,cls,11,38
src\ralph\api\tests\_base.py,create_user,"name, **kwargs",17,24
src\ralph\api\tests\_base.py,add_perm,"user, perm",30,33
src\ralph\api\tests\_base.py,_create_users,cls,47,61
src\ralph\api\tests\_base.py,create_user,"name, **kwargs",49,56
src\ralph\api\tests\_base.py,setUpClass,cls,64,67
src\ralph\api\tests\_base.py,setUp,self,69,71
src\ralph\assets\admin.py,get_queryset,"self, request",96,97
src\ralph\assets\admin.py,assets_count,"self, instance",99,100
src\ralph\assets\admin.py,get_actions,"self, request",112,113
src\ralph\assets\admin.py,repr,"self, obj",138,139
src\ralph\assets\country_utils.py,iso2_to_iso3,iso2_country,57,59
src\ralph\assets\country_utils.py,iso3_to_iso2,iso3_country,62,64
src\ralph\assets\invoice_report.py,invoice_report,"self, request, queryset",34,43
src\ralph\assets\invoice_report.py,_validate,"self, queryset",46,58
src\ralph\assets\invoice_report.py,_get_non_unique_error,"self, queryset",61,84
src\ralph\assets\invoice_report.py,_generate_invoice_report,"self, request, queryset",87,99
src\ralph\assets\invoice_report.py,_get_report_data,"self, request, queryset",101,124
src\ralph\assets\invoice_report.py,_get_pdf_content,"self, data",126,146
src\ralph\assets\invoice_report.py,_get_invoice_report_queryset,"self, queryset",148,152
src\ralph\assets\invoice_report.py,_parse_item,"self, item",154,169
src\ralph\assets\_migration_helpers.py,baseobject_migration,"apps, schema_editor, app_name, model_name, rewrite_fields=None",10,77
src\ralph\assets\_migration_helpers.py,_foreign_key_check_wrap,operations,83,97
src\ralph\assets\_migration_helpers.py,__init__,"self, app_name, model_name, rewrite_fields=None",104,151
src\ralph\assets\api\serializers.py,_save_environments,"self, instance, environments",79,99
src\ralph\assets\api\serializers.py,create,"self, validated_data",102,106
src\ralph\assets\api\serializers.py,update,"self, instance, validated_data",108,113
src\ralph\assets\models\assets.py,__str__,self,77,78
src\ralph\assets\models\assets.py,get_absolute_url,self,80,81
src\ralph\assets\models\assets.py,get_autocomplete_queryset,cls,83,85
src\ralph\assets\models\assets.py,__str__,self,92,93
src\ralph\assets\models\assets.py,get_autocomplete_queryset,cls,98,100
src\ralph\assets\models\assets.py,__str__,self,158,165
src\ralph\assets\models\assets.py,_get_layout_class,"self, field",168,170
src\ralph\assets\models\assets.py,get_front_layout_class,self,172,173
src\ralph\assets\models\assets.py,get_back_layout_class,self,175,176
src\ralph\assets\models\assets.py,__str__,self,197,198
src\ralph\assets\models\assets.py,formatted_hostname,"self, fill='5'",209,214
src\ralph\assets\models\assets.py,increment_hostname,"cls, prefix, postfix=''",217,229
src\ralph\assets\models\assets.py,__str__,self,231,232
src\ralph\assets\models\assets.py,__str__,self,241,242
src\ralph\assets\models\assets.py,__str__,self,341,342
src\ralph\assets\models\assets.py,get_deprecation_months,self,344,347
src\ralph\assets\models\assets.py,is_depreciated,"self, date=None",350,360
